資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-060-01	古文孝経_延文本	231	174	長	長	長老	長𦒳を			1	2ŋ	上	上＊							015_139(割注)	
40-060-01	古文孝経_延文本	232	175	朋	朋	朋友	朋友に			1	2ŋ	平	平上							015_139(割注)	
40-060-01	古文孝経_延文本	233	175	友	友	朋友	朋友に			2	2u	上	平上							015_139(割注)	
40-060-01	古文孝経_延文本	234	176	致	致	致仕	致仕す			1	1	去	去＊	〔右〕チ	チ＊					015_141(割注)	
40-060-01	古文孝経_延文本	235	177	廟	廟	廟	廟に			1	2u	去	去	〔右〕ヘウ	ヘウ					015_141(割注)	
40-060-01	古文孝経_延文本	236	178	要	要	要	要			1	2u	去	去	〔右〕ヨ	ヨ					015_142(割注)	
40-060-01	古文孝経_延文本	237	179	雅	雅	大雅	大雅に			2	1	上	＊上							015_142	
40-060-01	古文孝経_延文本	238	180	祖	祖	祖	祖を			1	1	上	上	〔右〕ソ	ソ					015_142	
40-060-01	古文孝経_延文本	239	181	念	念	無念	無念は			2	2m	去濁	＊去濁	〔右〕テン	＊テン					015_143(割注)	
40-060-01	古文孝経_延文本	240	182	聿	聿	聿	聿は			1	t	入	入	〔右〕イツ	イツ					015_143(割注)	
40-060-01	古文孝経_延文本	241	183	述	述	述	述			1	t			〔右〕シユツ	シユツ					016_144(割注)	
40-060-01	古文孝経_延文本	242	184	前	前	前烈	前烈を			1	2n			〔右〕セム?	セムレツ					016_145(割注)	
40-060-01	古文孝経_延文本	243	184	烈	烈	前烈	前烈を			2	t			〔右〕レツ？	セムレツ					016_146(割注)	
40-060-01	古文孝経_延文本	244	185	負	屓	負累	負累センことを			1	1	上	上上	〔右〕フ	フルイ					016_146(割注)	
40-060-01	古文孝経_延文本	245	185	累	累	負累	負累センことを			2	2i	上	上上	〔右〕ルイ	フルイ					016_146(割注)	
40-060-01	古文孝経_延文本	246	186	祖	祖	先祖	先祖に／先祖に			2	1			〔右〕ソ	＊ソ					016_146(割注)	
40-060-01	古文孝経_延文本	247	187	兼	𬻵	兼愛	𬻵愛して			1	2m	平	平＊		＊アイ					016_149(割注)	
40-060-01	古文孝経_延文本	248	187	愛	愛	兼愛	𬻵愛して			2	2i		平＊	〔右〕アイ	＊アイ					016_149(割注)	
40-060-01	古文孝経_延文本	249	188	旦	旦	旦暮	旦暮に			1	2n	去	去去濁	〔右〕タン	タン＊					016_149(割注)	
40-060-01	古文孝経_延文本	250	188	暮	暮	旦暮	旦暮に			2	1	去濁	去去濁		タン＊					016_150(割注)	
40-060-01	古文孝経_延文本	251	189	利	利	利	利するときは			1	1	去	去	〔右〕リ	リ					016_150(割注)	
40-060-01	古文孝経_延文本	252	190	任	任	任	任に			1	2m	去濁	去濁							016_150(割注)	
40-060-01	古文孝経_延文本	253	191	長	長	長幼	長㓜			1	2ŋ	上	上去		＊イウ					016_152(割注)	
40-060-01	古文孝経_延文本	254	191	幼	㓜	長幼	長㓜			2	2u	去	上去	〔右〕イウ	＊イウ					016_152(割注)	
40-060-01	古文孝経_延文本	255	192	節	節	節	節			1	t			〔右〕セ	セ					016_152(割注)	
40-060-01	古文孝経_延文本	256	193	尊	尊	尊卑	尊𤰞			1	2n	平	平平	〔右〕ソム	ソムヒ					016_152(割注)	
40-060-01	古文孝経_延文本	257	193	卑	𤰞	尊卑	尊𤰞			2	1	平	平平	〔右〕ヒ	ソムヒ					016_152(割注)	
40-060-01	古文孝経_延文本	258	194	序	序	序	序			1	1	上	上	〔右〕シヨ	シヨ					016_152(割注)	
40-060-01	古文孝経_延文本	259	195	辨	辨	辨	辨ス／辨す			1	2n	去	去	〔右〕ヘン	ヘン					016_152(割注)	
40-060-01	古文孝経_延文本	260	196	老	𦒳	老	𦒳を／𦒳ヲ			1	2u			〔右〕ラウ	ラウ					016_153(割注)	
40-060-01	古文孝経_延文本	261	197	族	族	九族	九族			2	2k			〔右〕ソク	＊ソク					016_153(割注)	
40-060-01	古文孝経_延文本	262	198	勞	勞	有勞	有勞に			2	2u	去	＊去	〔右〕ラウ	＊ラウ					016_154(割注)	
40-060-01	古文孝経_延文本	263	199	士	士	士	士			1	1			〔右〕シ	シ					016_154(割注)	
40-060-01	古文孝経_延文本	264	200	制	制	制	制に			1	2i			〔右〕セイ	セイ					016_154(割注)	
40-060-01	古文孝経_延文本	265	201	任	任	任	任するに／任スルに			1	2m	去濁	去濁							016_154(割注)	
40-060-01	古文孝経_延文本	266	202	能	能	能	能を			1	2ŋ	平	平							016_154(割注)	
40-060-01	古文孝経_延文本	267	203	刑	刑	刑	刑			1	2ŋ	平	平							016_154(割注)	
40-060-01	古文孝経_延文本	268	204	治	治	治	治			1	1	去	去	〔右〕チ	チ					016_155(割注)	
40-060-01	古文孝経_延文本	269	205	衆	衆	衆	衆			1	2ŋ	去	去							016_156(割注)	
40-060-01	古文孝経_延文本	270	206	紀	紀	紀綱	紀綱			1	1	上	上平	〔右〕キ	キカウ					016_156(割注)	
40-060-01	古文孝経_延文本	271	206	綱	綱	紀綱	紀綱			2	2ŋ	平	上平	〔右〕カウ	キカウ					016_156(割注)	
40-060-01	古文孝経_延文本	272	207	愛	愛	愛敬	愛敬			1	2i			〔右〕アイ	アイケイ					016_156	
40-060-01	古文孝経_延文本	273	207	敬	敬	愛敬	愛敬			2	2ŋ			〔右〕ケイ	アイケイ					016_157	
40-060-01	古文孝経_延文本	274	208	德	德	德教	德教			1	2k			〔右〕トク	トク＊					016_157	
40-060-01	古文孝経_延文本	275	209	四	四	四海	四海に			1	1			〔右〕シ	シカイ					016_158	
40-060-01	古文孝経_延文本	276	209	海	海	四海	四海に			2	2i			〔右〕カイ	シカイ					016_158	
40-060-01	古文孝経_延文本	277	210	刑	刑	刑	刑は			1	2ŋ	平	平							016_158	
40-060-01	古文孝経_延文本	278	211	教	教	教	教を／教ヲ			1	2u			〔右〕カウ	カウ					016_159(割注)	
40-060-01	古文孝経_延文本	279	212	治	治	治	治は			1	1	去	去							016_159(割注)	
40-060-01	古文孝経_延文本	280	213	耳	耳	耳目	耳目			1	1	上濁	上濁＊							016_159(割注)	
40-060-01	古文孝経_延文本	281	214	詔	詔	詔	詔なり			1	2u	去	去	〔右〕シヨウ	シヨウ					016_159(割注)	
40-060-01	古文孝経_延文本	282	215	辨	辨	辨	辨す			1	2n	去	去	〔右〕ヘン	ヘン					017_160(割注)	
40-060-01	古文孝経_延文本	283	216	安	安	安危	安危は			1	2n	平	平平		＊キ					017_160(割注)	
40-060-01	古文孝経_延文本	284	216	危	危	安危	安危は			2	1	平	平平	〔右〕キ	＊キ					017_160(割注)	
