資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-024-01	平家物語_大東急記念文庫_延慶本	490	312	氣	氣	赤氣	赤氣トモ			2	1			〔別〕キ	セキキ					2本-002a-08	
30-024-01	平家物語_大東急記念文庫_延慶本	491	313	效	効	效驗	効験モ			1	2			〔別〕カウ	カウ＊					2本-004b-08	
30-024-01	平家物語_大東急記念文庫_延慶本	492	314	陀	陀	尊勝陀羅尼	尊勝タラニ			3	1			タ	＊＊タラニ					2本-010a-06	本文片仮名書「尊勝タラニ」
30-024-01	平家物語_大東急記念文庫_延慶本	493	314	羅	羅	尊勝陀羅尼	尊勝タラニ			4	1			ラ	＊＊タラニ					2本-010a-06	本文片仮名書「尊勝タラニ」
30-024-01	平家物語_大東急記念文庫_延慶本	494	314	尼	尼	尊勝陀羅尼	尊勝タラニ			5	1			ニ	＊＊タラニ					2本-010a-06	本文片仮名書「尊勝タラニ」
30-024-01	平家物語_大東急記念文庫_延慶本	495	315	鈴	鈴	鈴杵	鈴杵ヲ			1	2			〔別〕レイ	レイシヨ					2本-011a-05	
30-024-01	平家物語_大東急記念文庫_延慶本	496	315	杵	杵	鈴杵	鈴杵ヲ			2	1			〔別〕シヨ	レイシヨ					2本-011a-05	
30-024-01	平家物語_大東急記念文庫_延慶本	497	316	瓶	瓶	五甁	五瓶ニ			2	2			〔別〕ヒヤウ	＊ヒヤウ					2本-012a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	498	317	道	道	道宣律師	道宣律師			1	2	去濁	去濁平＊＊						法皇	2本-012a-06	「律師」右傍「大師イ」
30-024-01	平家物語_大東急記念文庫_延慶本	499	317	宣	宣	道宣律師	道宣律師			2	2	平	去濁平＊＊						法皇	2本-012a-06	「律師」右傍「大師イ」
30-024-01	平家物語_大東急記念文庫_延慶本	500	318	科	科	科	科ヲ			1	1	上	上							2本-014b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	501	319	譯	訳	飜譯	翻訳ノ			2	2			ヤク	＊ヤク				道宣律師	2本-014b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	502	320	解	解	義解	義解ノ			2	1			ケ	＊ケ				道宣律師	2本-014b-05	
30-024-01	平家物語_大東急記念文庫_延慶本	503	321	構	構	構梁	構梁			1	2			〔別〕コウ	コウリヤウ					2本-015a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	504	321	梁	梁	構梁	構梁			2	2			〔別〕リヤウ	コウリヤウ					2本-015a-03	
30-024-01	平家物語_大東急記念文庫_延慶本	505	322	奧	奥	奧區	奥区			1	2	平	平平							2本-016a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	506	322	區	区	奧區	奥区			2	1	平	平平							2本-016a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	507	323	人	人	人閒	人間			1	2	平濁	平濁平							2本-016a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	508	323	間	間	人閒	人間			2	2	平	平濁平							2本-016a-01	
30-024-01	平家物語_大東急記念文庫_延慶本	509	324	創	創	草創	草創			2	2			〔別〕サウ	＊サウ					2本-016a-02	
30-024-01	平家物語_大東急記念文庫_延慶本	510	325	激	激	激海	激海			1	2	入濁	入濁＊	〔別〕ケキ	ケキ＊					2本-016a-04	頭注「激ケキ・入濁」
30-024-01	平家物語_大東急記念文庫_延慶本	511	326	眺	眺	眺望	眺望			1	2			〔別〕テウ	テウ＊					2本-016a-04	
30-024-01	平家物語_大東急記念文庫_延慶本	512	327	滔	滔	滔々	滔々トシテ			1	2			〔別〕タウ	タウ＊					2本-016a-05	
30-024-01	平家物語_大東急記念文庫_延慶本	513	328	村	村	村南	村南			1	2	平	平平							2本-016a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	514	328	南	南	村南	村南			2	2	平	平平							2本-016a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	515	329	村	村	村北	村北			1	2	平	平＊							2本-016a-06	
30-024-01	平家物語_大東急記念文庫_延慶本	516	330	遐	遐	遐迩	遐迩			1	1	平	平去	カ	カシ					2本-016a-06	左傍「トヲシ　チカシ」
30-024-01	平家物語_大東急記念文庫_延慶本	517	330	迩	迩	遐迩	遐迩			2	1	去	平去	シ	カシ					2本-016a-06	左傍「トヲシ　チカシ」
30-024-01	平家物語_大東急記念文庫_延慶本	518	331	鳩	鳩	鳩集	鳩-集ス			1	2			〔別〕キウ	キウ＊					2本-016a-07	
30-024-01	平家物語_大東急記念文庫_延慶本	519	332	山	山	山玄	山玄			1	2	平	平平濁							2本-016a-08	
30-024-01	平家物語_大東急記念文庫_延慶本	520	332	玄	玄	山玄	山玄			2	2	平濁	平平濁							2本-016a-08	
30-024-01	平家物語_大東急記念文庫_延慶本	521	333	舟	舟	舟車	舟車ヲ			1	2	平軽	平軽＊							2本-016a-12	上声点の可能性あり
