資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
50-007-04	国会図書館本本朝文粋巻六	508	326	鬢	鬢	蓬鬢	蓬鬢			2		去濁	平去濁		ホウ＊					001_024_b_03	
50-007-04	国会図書館本本朝文粋巻六	509	327	顔	顔	顔子	顔子			1		平軽濁	平軽濁＊							001_024_b_04	
50-007-04	国会図書館本本朝文粋巻六	510	328	飲	飲	飲	飲			1				イン	イン					001_024_b_04	
50-007-04	国会図書館本本朝文粋巻六	511	329	蒋	蒋	蒋生	蒋生			1				シヤウ	シヤウセイ					001_024_b_05	
50-007-04	国会図書館本本朝文粋巻六	512	329	生	生	蒋生	蒋生			2				セイ	シヤウセイ					001_024_b_05	
50-007-04	国会図書館本本朝文粋巻六	513	330	逕	逕	三逕	三逕			2				ケイ	＊ケイ					001_024_b_05	
50-007-04	国会図書館本本朝文粋巻六	514	331	居	居	居	居			1				キヨ	キヨ					001_024_b_05	
50-007-04	国会図書館本本朝文粋巻六	515	332	閑	閑	閑官	閑官			1				カン	カン＊					001_024_b_05	
50-007-04	国会図書館本本朝文粋巻六	516	333	供	供	供	供			1				クウ	クウ					001_024_b_06	
50-007-04	国会図書館本本朝文粋巻六	517	334	香	香	香火	香火			1				カウ	カウ＊					001_024_b_06	
50-007-04	国会図書館本本朝文粋巻六	518	335	法	法	法筵	法筵			1				ホウ	ホウエン					001_024_b_06	
50-007-04	国会図書館本本朝文粋巻六	519	335	筵	筵	法筵	法筵			2				エン	ホウエン					001_024_b_06	
50-007-04	国会図書館本本朝文粋巻六	520	336	涓	涓	絹塵	絹塵			1				ケン	ケン＊					001_024_b_07	
50-007-04	国会図書館本本朝文粋巻六	521	337	公	公	公俸	公俸			1		平軽	平軽平	コウ	コウホウ					001_024_b_07	
50-007-04	国会図書館本本朝文粋巻六	522	337	俸	俸	公俸	公俸			2		平	平軽平	ホウ	コウホウ					001_024_b_07	
50-007-04	国会図書館本本朝文粋巻六	523	338	頑	頑	頑魯	頑魯			1			＊上	クワン	クワン＊					001_024_b_07	
50-007-04	国会図書館本本朝文粋巻六	524	338	魯	魯	頑魯	頑魯			2		上	＊上		クワン＊					001_024_b_07	
50-007-04	国会図書館本本朝文粋巻六	525	339	貧	貧	貧	貧			1				ヒン	ヒン					001_025_a_01	
50-007-04	国会図書館本本朝文粋巻六	526	340	衡	衡	衡門	衡門			1				カウ	カウ＊					001_025_a_01	
50-007-04	国会図書館本本朝文粋巻六	527	341	齊	斉	夷齊	夷斉			1				セイ	セイ＊					001_025_a_01	
50-007-04	国会図書館本本朝文粋巻六	528	342	宣	宣	宣尼	宣尼			1		去	去平濁							001_025_a_02	
50-007-04	国会図書館本本朝文粋巻六	529	342	尼	尼	宣尼	宣尼			2		平濁	去平濁							001_025_a_02	
50-007-04	国会図書館本本朝文粋巻六	530	343	休	休	休明	休明			1				キウ	キウメイ					001_025_a_04	
50-007-04	国会図書館本本朝文粋巻六	531	343	明	明	休明	休明			2				メイ	キウメイ					001_025_a_04	
50-007-04	国会図書館本本朝文粋巻六	532	344	駟	駟	顔駟	顔駟			2				シ	＊シ					001_025_a_04	
50-007-04	国会図書館本本朝文粋巻六	533	345	遇	遇	不遇	不遇			2		上濁	＊上濁	アハ	＊アハ					001_025_a_05	
50-007-04	国会図書館本本朝文粋巻六	534	346	稽	稽	會稽	会稽			2				ケイ	＊ケイ					001_025_a_05	
50-007-04	国会図書館本本朝文粋巻六	535	347	守	守	守	守			1				シウ	シウ					001_025_a_05	
50-007-04	国会図書館本本朝文粋巻六	536	348	勤	勤	勤苦	勤苦			1				コン	コンク					001_025_b_01	
50-007-04	国会図書館本本朝文粋巻六	537	348	苦	苦	勤苦	勤苦			2				ク	コンク					001_025_b_01	
50-007-04	国会図書館本本朝文粋巻六	538	349	滯	滞	滯淹	滞淹			1				テイ	テイエン					001_025_b_02	
50-007-04	国会図書館本本朝文粋巻六	539	349	淹	淹	滯淹	滞淹			2				エン	テイエン					001_025_b_02	
50-007-04	国会図書館本本朝文粋巻六	540	350	琢	琢	琢玉	琢玉			1		入	入＊	タク	タク＊					001_025_b_03	
50-007-04	国会図書館本本朝文粋巻六	541	351	孔	孔	孔門	孔門			1				コウ	コウ＊					001_025_b_03	
50-007-04	国会図書館本本朝文粋巻六	542	352	燕	燕	燕王	燕王			1				エン	エン＊					001_025_b_04	
50-007-04	国会図書館本本朝文粋巻六	543	353	駿	駿	駿馬	駿馬			1		去	去＊	シユン	シユンメ					001_025_b_04	
50-007-04	国会図書館本本朝文粋巻六	544	353	馬	馬	駿馬	駿馬			2			去＊	メ	シユンメ					001_025_b_04	
50-007-04	国会図書館本本朝文粋巻六	545	354	魏	魏	魏勃	魏勃			1		去濁	去濁入軽	クヰ	クヰホツ					001_025_b_05	
50-007-04	国会図書館本本朝文粋巻六	546	354	勃	勃	魏勃	魏勃			2		入軽	去濁入軽	ホツ	クヰホツ					001_025_b_05	
50-007-04	国会図書館本本朝文粋巻六	547	355	隗	隗	隗	隗			1				クワイ	クワイ					001_025_b_05	
50-007-04	国会図書館本本朝文粋巻六	548	356	風	風	風	風			1				フウ	フウ					001_026_a_03	
