資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-016-01	新猿楽記_尊経閣文庫_古抄本	604	346	治	治	治國	治國			1		〔墨〕上濁	上濁入							070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	605	346	國	國	治國	治國			2		〔墨〕入	上濁入							070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	606	347	良	良	良吏	良吏			1		〔墨〕平	平上	〔墨〕リヤウ	リヤウリ					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	607	347	吏	吏	良吏	良吏			2		〔墨〕上	平上	〔墨〕リ	リヤウリ					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	608	348	支	支	支度	支度			1		〔墨〕平	平＊							070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	609	349	交	交	交替	交替			1		〔墨〕去	去上	〔墨〕―ウ／ケウ	―ウタイ／ケウ＊					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	610	349	替	替	交替	交替			2		〔墨〕上	去上	〔墨〕タイ	―ウタイ／ケウ＊					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	611	350	分	分	分付	分付			1		〔墨〕平濁	平濁平							070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	612	350	付	付	分付	分付			2		〔墨〕平	平濁平							070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	613	351	不	不	不與状	不与状			1		〔墨〕去	去上上濁		＊ヨ＊					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	614	351	與	与	不與状	不与状			2		〔墨〕上	去上上濁	〔墨〕ヨ	＊ヨ＊					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	615	351	状	状	不與状	不与状			3		〔墨〕上濁	去上上濁		＊ヨ＊					070-09	
30-016-01	新猿楽記_尊経閣文庫_古抄本	616	352	勘	勘	勘公文	勘公文			1		〔墨〕平	平去上							070-10	
30-016-01	新猿楽記_尊経閣文庫_古抄本	617	352	公	公	勘公文	勘公文			2		〔墨〕去	平去上							070-10	
30-016-01	新猿楽記_尊経閣文庫_古抄本	618	352	文	文	勘公文	勘公文			3		〔墨〕上	平去上							070-10	
30-016-01	新猿楽記_尊経閣文庫_古抄本	619	353	條	条	條	条			1		〔墨〕平濁	平濁	〔墨〕テウ	テウ					070-10	
30-016-01	新猿楽記_尊経閣文庫_古抄本	620	354	目	目	目代	目代			1		〔墨〕入	入上濁							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	621	354	代	代	目代	目代			2		〔墨〕上濁	入上濁							070-11	
30-016-01	新猿楽記_尊経閣文庫_古抄本	622	355	濟	済	濟所	済所			1		〔墨〕平	平平	〔墨〕サイ	サイシヨ					070-11	東洋税所の宛字と
30-016-01	新猿楽記_尊経閣文庫_古抄本	623	355	所	所	濟所	済所			2		〔墨〕平	平平	〔墨〕シヨ	サイシヨ					070-11	東洋税所の宛字と
30-016-01	新猿楽記_尊経閣文庫_古抄本	624	356	案	案	案主	案主			1		〔墨〕平	平平濁	〔墨〕アン	アンシユ					070-11	
