資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	大正蔵所在巻	巻	元_出現位置
30-058-01	仮名書き法華経_妙一記念館	1103	393	多	多	衆多	衆多			2				た	しゆた					1-0024-5		T0262_.09.0003a06	1	0024-5
30-058-01	仮名書き法華経_妙一記念館	1104	394	略	略	略	略し			1				りやく	りやく					1-0024-5		T0262_.09.0003a06	1	0024-5
30-058-01	仮名書き法華経_妙一記念館	1105	395	土	土	土	土			1				と	と					1-0024-6		T0262_.09.0003a06	1	0024-6
30-058-01	仮名書き法華経_妙一記念館	1106	396	恆	恒	恆沙	恒沙			1				こう	こうしや					1-0024-6		T0262_.09.0003a07	1	0024-6
30-058-01	仮名書き法華経_妙一記念館	1107	396	沙	沙	恆沙	恒沙			2				しや	こうしや					1-0024-6		T0262_.09.0003a07	1	0024-6
30-058-01	仮名書き法華経_妙一記念館	1108	397	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0024-6		T0262_.09.0003a07	1	0024-6
30-058-01	仮名書き法華経_妙一記念館	1109	397	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0024-6		T0262_.09.0003a07	1	0024-6
30-058-01	仮名書き法華経_妙一記念館	1110	398	種	種	種種	種種			1				しゆ	しゆ〳〵（しゆ）					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1111	398	種	種	種種	種種			2				〳〵（しゆ）	しゆ〳〵（しゆ）					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1112	399	因	因	因縁	因縁			1				いん	いんゑん					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1113	399	縁	縁	因縁	因縁			2				ゑん	いんゑん					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1114	400	佛	佛	佛道	佛道			1				ふつ	ふつたう					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1115	400	道	道	佛道	佛道			2				たう	ふつたう					1-0025-1		T0262_.09.0003a07	1	0025-1
30-058-01	仮名書き法華経_妙一記念館	1116	401	行	行	行	行する			1				きやう	きやう					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1117	402	施	施	施	施			1				せ	せ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1118	403	金	金	金銀珊瑚	金銀珊瑚			1				こん	こんこんさんこ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1119	403	銀	銀	金銀珊瑚	金銀珊瑚			2				こん	こんこんさんこ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1120	403	珊	珊	金銀珊瑚	金銀珊瑚			3				さん	こんこんさんこ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1121	403	瑚	瑚	金銀珊瑚	金銀珊瑚			4				こ	こんこんさんこ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1122	404	眞	眞	眞珠	眞珠			1				しん	しんしゆ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1123	404	珠	珠	眞珠	眞珠			2				しゆ	しんしゆ					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1124	405	摩	摩	摩尼	摩尼			1				ま	まに					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1125	405	尼	尼	摩尼	摩尼			2				に	まに					1-0025-2		T0262_.09.0003a08	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1126	406	車	車	車𤦲	車𤦲			1				しや	しやこ＊					1-0025-2		T0262_.09.0003a09	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1127	406	𤦲	𤦲	車𤦲	車𤦲			2				こ	しやこ＊					1-0025-2		T0262_.09.0003a09	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1128	407	馬	馬	馬腦	馬腦			1				め	めなう					1-0025-2		T0262_.09.0003a09	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1129	407	腦	腦	馬腦	馬腦			2				なう	めなう					1-0025-2		T0262_.09.0003a09	1	0025-2
30-058-01	仮名書き法華経_妙一記念館	1130	408	金	金	金剛	金剛			1				こん	こんかう					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1131	408	剛	剛	金剛	金剛			2				かう	こんかう					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1132	409	奴	奴	奴婢	奴婢			1				ぬ	ぬひ					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1133	409	婢	婢	奴婢	奴婢			2				ひ	ぬひ					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1134	410	車	車	車乘	車乘			1				しや	しやしよう					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1135	410	乘	乘	車乘	車乘			2				しよう	しやしよう					1-0025-3		T0262_.09.0003a09	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1136	411	寶	寶	寶飾	寶餝			1				ほう	ほうしき					1-0025-3		T0262_.09.0003a10	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1137	411	飾	飾	寶飾	寶餝			2				しき	ほうしき					1-0025-3		T0262_.09.0003a10	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1138	412	輦	輦	輦輿	輦輿			1				れん	れんよ					1-0025-3		T0262_.09.0003a10	1	0025-3
30-058-01	仮名書き法華経_妙一記念館	1139	412	輿	輿	輦輿	輦輿			2				よ	れんよ					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1140	413	歡	歡	歡喜	歡喜し			1				くわん	くわんき					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1141	413	喜	喜	歡喜	歡喜し			2				き	くわんき					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1142	414	布	布	布施	布施し			1				ふ	ふせ					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1143	414	施	施	布施	布施し			2				せ	ふせ					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1144	415	迴	迴	迴向	迴向し			1				ゑ	ゑかう					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1145	415	向	向	迴向	迴向し			2				かう	ゑかう					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1146	416	佛	佛	佛道	佛道			1				ふつ	ふつたう					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1147	416	道	道	佛道	佛道			2				たう	ふつたう					1-0025-4		T0262_.09.0003a10	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1148	417	乘	乘	乘	乘			1				しよう	しよう					1-0025-4		T0262_.09.0003a11	1	0025-4
30-058-01	仮名書き法華経_妙一記念館	1149	418	三	三	三界	三界			1				さん	さんかい					1-0025-5		T0262_.09.0003a11	1	0025-5
30-058-01	仮名書き法華経_妙一記念館	1150	418	界	界	三界	三界			2				かい	さんかい					1-0025-5		T0262_.09.0003a11	1	0025-5
30-058-01	仮名書き法華経_妙一記念館	1151	419	第	第	第一	第一			1				たい	たい＊					1-0025-5		T0262_.09.0003a11	1	0025-5
30-058-01	仮名書き法華経_妙一記念館	1152	420	諸	諸	諸佛	諸佛			1				しよ	しよふつ					1-0025-5		T0262_.09.0003a11	1	0025-5
30-058-01	仮名書き法華経_妙一記念館	1153	420	佛	佛	諸佛	諸佛			2				ふつ	しよふつ					1-0025-5		T0262_.09.0003a11	1	0025-5
30-058-01	仮名書き法華経_妙一記念館	1154	421	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0025-6		T0262_.09.0003a12	1	0025-6
30-058-01	仮名書き法華経_妙一記念館	1155	421	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0025-6		T0262_.09.0003a12	1	0025-6
30-058-01	仮名書き法華経_妙一記念館	1156	422	駟	駟	駟馬	駟馬			1				し	しめ					1-0025-6		T0262_.09.0003a12	1	0025-6
30-058-01	仮名書き法華経_妙一記念館	1157	422	馬	馬	駟馬	駟馬			2				め	しめ					1-0025-6		T0262_.09.0003a12	1	0025-6
30-058-01	仮名書き法華経_妙一記念館	1158	423	寶	寶	寶車	寶車			1				ほう	ほうしや					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1159	423	車	車	寶車	寶車			2				しや	ほうしや					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1160	424	欄	欄	欄楯	欄楯			1				らん	らんしゆ[ママ]					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1161	424	楯	楯	欄楯	欄楯			2				しゆ[ママ]	らんしゆ[ママ]					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1162	425	華	華	華蓋	華蓋			1				くゑ	くゑかい					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1163	425	蓋	蓋	華蓋	華蓋			2				かい	くゑかい					1-0026-1		T0262_.09.0003a12	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1164	426	軒	軒	軒飾	軒餝せ			1				かん	かんしき					1-0026-1		T0262_.09.0003a13	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1165	426	飾	飾	軒飾	軒餝せ			2				しき	かんしき					1-0026-1		T0262_.09.0003a13	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1166	427	布	布	布施	布施する			1				ふ	ふせ					1-0026-1		T0262_.09.0003a13	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1167	427	施	施	布施	布施する			2				せ	ふせ					1-0026-1		T0262_.09.0003a13	1	0026-1
30-058-01	仮名書き法華経_妙一記念館	1168	428	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1169	428	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1170	429	身	身	身肉	身肉			1				しん	しんにく					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1171	429	肉	肉	身肉	身肉			2				にく	しんにく					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1172	430	手	手	手足	手足			1				しゆ	しゆそく					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1173	430	足	足	手足	手足			2				そく	しゆそく					1-0026-2		T0262_.09.0003a13	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1174	431	妻	妻	妻子	妻子			1				さい	さいし					1-0026-2		T0262_.09.0003a14	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1175	431	子	子	妻子	妻子			2				し	さいし					1-0026-2		T0262_.09.0003a14	1	0026-2
30-058-01	仮名書き法華経_妙一記念館	1176	432	施	施	施	施し			1				せ	せ					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1177	433	無	無	無上道	無上道			1				む	むしやうたう					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1178	433	上	上	無上道	無上道			2				しやう	むしやうたう					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1179	433	道	道	無上道	無上道			3				たう	むしやうたう					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1180	434	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1181	434	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0026-3		T0262_.09.0003a14	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1182	435	頭	頭	頭目	頭目			1				つ	つもく					1-0026-3		T0262_.09.0003a15	1	0026-3
30-058-01	仮名書き法華経_妙一記念館	1183	435	目	目	頭目	頭目			2				もく	つもく					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1184	436	身	身	身體	身體			1				しん	しんたい					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1185	436	體	體	身體	身體			2				たい	しんたい					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1186	437	欣	欣	欣樂	欣樂			1				こん	こんけう					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1187	437	樂	樂	欣樂	欣樂			2				けう	こんけう					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1188	438	施	施	施與	施與し			1				せ	せよ					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1189	438	與	與	施與	施與し			2				よ	せよ					1-0026-4	本文「輿」	T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1190	439	智	智	智惠	智恵			1				ち	ちゑ					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1191	439	慧	慧	智惠	智恵			2				ゑ	ちゑ					1-0026-4		T0262_.09.0003a15	1	0026-4
30-058-01	仮名書き法華経_妙一記念館	1192	440	文	文	文殊師利	文殊師利			1				もん	もんしゆしり					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1193	440	殊	殊	文殊師利	文殊師利			2				しゆ	もんしゆしり					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1194	440	師	師	文殊師利	文殊師利			3				し	もんしゆしり					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1195	440	利	利	文殊師利	文殊師利			4				り	もんしゆしり					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1196	441	諸	諸	諸王	諸王			1				しよ	しよわう					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1197	441	王	王	諸王	諸王			2				わう	しよわう					1-0026-5		T0262_.09.0003a16	1	0026-5
30-058-01	仮名書き法華経_妙一記念館	1198	442	往	往	往詣	往詣し			1				わう	わうけい					1-0026-6		T0262_.09.0003a16	1	0026-6
30-058-01	仮名書き法華経_妙一記念館	1199	442	詣	詣	往詣	往詣し			2				けい	わうけい					1-0026-6		T0262_.09.0003a16	1	0026-6
30-058-01	仮名書き法華経_妙一記念館	1200	443	無	無	無上道	無上道			1				む	むしやうたう					1-0026-6		T0262_.09.0003a17	1	0026-6
30-058-01	仮名書き法華経_妙一記念館	1201	443	上	上	無上道	無上道			2				しやう	むしやうたう					1-0026-6		T0262_.09.0003a17	1	0026-6
30-058-01	仮名書き法華経_妙一記念館	1202	443	道	道	無上道	無上道			3				たう	むしやうたう					1-0026-6		T0262_.09.0003a17	1	0026-6
30-058-01	仮名書き法華経_妙一記念館	1203	444	樂	樂	樂土	樂土			1				らく	らくと					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1204	444	土	土	樂土	樂土			2				と	らくと					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1205	445	宮	宮	宮殿	宮殿			1				くう	くうてん					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1206	445	殿	殿	宮殿	宮殿			2				てん	くうてん					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1207	446	臣	臣	臣妾	臣妾			1				しん	しんせう					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1208	446	妾	妾	臣妾	臣妾			2				せう	しんせう					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1209	447	剃	剃	剃除	剃除し			1				たい	たいちよ					1-0027-1		T0262_.09.0003a17	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1210	447	除	除	剃除	剃除し			2				ちよ	たいちよ					1-0027-2		T0262_.09.0003a18	1	0027-2
30-058-01	仮名書き法華経_妙一記念館	1211	448	鬚	鬚	鬚髮	鬚髮			1				しゆ	しゆほつ					1-0027-1		T0262_.09.0003a18	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1212	448	髮	髮	鬚髮	鬚髮			2				ほつ	しゆほつ					1-0027-1		T0262_.09.0003a18	1	0027-1
30-058-01	仮名書き法華経_妙一記念館	1213	449	法	法	法服	法服			1				ほう	ほうふく					1-0027-2		T0262_.09.0003a18	1	0027-2
30-058-01	仮名書き法華経_妙一記念館	1214	449	服	服	法服	法服			2				ふく	ほうふく					1-0027-2		T0262_.09.0003a18	1	0027-2
30-058-01	仮名書き法華経_妙一記念館	1215	450	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0027-2		T0262_.09.0003a18	1	0027-2
30-058-01	仮名書き法華経_妙一記念館	1216	450	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0027-2		T0262_.09.0003a18	1	0027-2
30-058-01	仮名書き法華経_妙一記念館	1217	451	比	比	比丘	比丘			1				ひ	ひく					1-0027-3		T0262_.09.0003a19	1	0027-3
30-058-01	仮名書き法華経_妙一記念館	1218	451	丘	丘	比丘	比丘			2				く	ひく					1-0027-3		T0262_.09.0003a19	1	0027-3
30-058-01	仮名書き法華経_妙一記念館	1219	452	處	處	處	處し			1				しよ	しよ					1-0027-3		T0262_.09.0003a19	1	0027-3
30-058-01	仮名書き法華経_妙一記念館	1220	453	閑	閑	閑靜	閑靜			1				けん	けんしやう					1-0027-3		T0262_.09.0003a19	1	0027-3
30-058-01	仮名書き法華経_妙一記念館	1221	453	靜	靜	閑靜	閑靜			2				しやう	けんしやう					1-0027-3		T0262_.09.0003a19	1	0027-3
30-058-01	仮名書き法華経_妙一記念館	1222	454	誦	誦	誦	誦する			1				しゆ	しゆ					1-0027-4		T0262_.09.0003a19	1	0027-4
30-058-01	仮名書き法華経_妙一記念館	1223	455	經	經	經典	經典			1				きやう	きやうてん					1-0027-4		T0262_.09.0003a19	1	0027-4
30-058-01	仮名書き法華経_妙一記念館	1224	455	典	典	經典	經典			2				てん	きやうてん					1-0027-4		T0262_.09.0003a19	1	0027-4
30-058-01	仮名書き法華経_妙一記念館	1225	456	菩	菩	菩薩	菩薩			1				ほ	ほさつ					1-0027-4		T0262_.09.0003a20	1	0027-4
30-058-01	仮名書き法華経_妙一記念館	1226	456	薩	薩	菩薩	菩薩			2				さつ	ほさつ					1-0027-4		T0262_.09.0003a20	1	0027-4
