資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-023-03	唯信鈔_專修寺	480	207	至	至	觀音勢至自來迎	觀音勢至自來迎			4	1	平	去上平平平濁去平	シ	クワンオムセイシシライカウ					29.2		觀音勢至自來迎
30-023-03	唯信鈔_專修寺	481	207	自	自	觀音勢至自來迎	觀音勢至自來迎			5	1	平濁	去上平平平濁去平	シ	クワンオムセイシシライカウ					29.2		觀音勢至自來迎
30-023-03	唯信鈔_專修寺	482	207	來	來	觀音勢至自來迎	觀音勢至自來迎			6	2	去	去上平平平濁去平	ライ	クワンオムセイシシライカウ					29.2		觀音勢至自來迎
30-023-03	唯信鈔_專修寺	483	207	迎	迎	觀音勢至自來迎	觀音勢至自來迎			7	2	平	去上平平平濁去平	カウ	クワンオムセイシシライカウ					29.2		觀音勢至自來迎
30-023-03	唯信鈔_專修寺	484	208	第	第	第十八	第十八			1	2	平濁	平濁＊＊	タイ	タイシフハチ					29.2		第十八
30-023-03	唯信鈔_專修寺	485	208	十	十	第十八	第十八			2	2		平濁＊＊	シフ	タイシフハチ					29.3		第十八
30-023-03	唯信鈔_專修寺	486	208	八	八	第十八	第十八			3	1		平濁＊＊	ハチ	タイシフハチ					29.3		第十八
30-023-03	唯信鈔_專修寺	487	209a	願	願	願	願			1	2	平濁	平濁	クワン	クワン					29.3		願
30-023-03	唯信鈔_專修寺	488	209b	願	願	願	願			1	2			クワン	クワン					30.2		願
30-023-03	唯信鈔_專修寺	489	210	弘	弘	弘深	弘深			1	1	去濁	去濁上濁	ク	クシム					30.2		弘深
30-023-03	唯信鈔_專修寺	490	210	深	深	弘深	弘深			2	2	上濁	去濁上濁	シム	クシム					30.2		弘深
30-023-03	唯信鈔_專修寺	491	211	名	名	名號	名号			1	2			ミヤウ	ミヤウカウ					30.2		名号
30-023-03	唯信鈔_專修寺	492	211	號	号	名號	名号			2	2			カウ	ミヤウカウ					30.2		名号
30-023-03	唯信鈔_專修寺	493	212	三	三	三字	三字			1	2			サム	サムシ					30.3		三字
30-023-03	唯信鈔_專修寺	494	212	字	字	三字	三字			2	1			シ	サムシ					30.3		三字
30-023-03	唯信鈔_專修寺	495	213	盤	盤	盤特	盤特			1	2	上濁	上濁入濁	ハン	ハントク					30.3		盤特
30-023-03	唯信鈔_專修寺	496	213	特	特	盤特	盤特			2	2	入濁	上濁入濁	トク	ハントク					30.3		盤特
30-023-03	唯信鈔_專修寺	497	214	弟	テ	御弟子	ミテシ			2	1			テ〔左〕	＊テシ					30.3		御弟子
30-023-03	唯信鈔_專修寺	498	214	子	シ	御弟子	ミテシ			3	1			シ〔左〕	＊テシ					30.3		御弟子
30-023-03	唯信鈔_專修寺	499	215	愚	ク	愚癡	クチ			1	1			ク〔左〕	クチ					30.3		愚痴
30-023-03	唯信鈔_專修寺	500	215	癡	チ	愚癡	クチ			2	1			チ〔左〕	クチ					30.3		愚痴
30-023-03	唯信鈔_專修寺	501	216	行	行	行住	行住			1	2			キヤウ	キヤウチユ					30.5		行住
30-023-03	唯信鈔_專修寺	502	216	住	住	行住	行住			2	1			チユ	キヤウチユ					30.5		行住
30-023-03	唯信鈔_專修寺	503	217	座	座	座臥	座臥			1	1			サ	サクワ					30.5		座臥
30-023-03	唯信鈔_專修寺	504	217	臥	臥	座臥	座臥			2	1			クワ	サクワ					30.5		座臥
30-023-03	唯信鈔_專修寺	505	218	時	時	時處諸縁	時處諸縁			1	1			シ	シシヨシヨエン					30.5		時處諸縁
30-023-03	唯信鈔_專修寺	506	218	處	處	時處諸縁	時處諸縁			2	1			シヨ	シシヨシヨエン					30.5		時處諸縁
30-023-03	唯信鈔_專修寺	507	218	諸	諸	時處諸縁	時處諸縁			3	1			シヨ	シシヨシヨエン					30.5		時處諸縁
30-023-03	唯信鈔_專修寺	508	218	縁	縁	時處諸縁	時處諸縁			4	2			エン	シシヨシヨエン					31.1		時處諸縁
30-023-03	唯信鈔_專修寺	509	219	在	在	在家出家	在家出家			1	2			サイ	サイケシユツケ					31.1		在家出家
30-023-03	唯信鈔_專修寺	510	219	家	家	在家出家	在家出家			2	1			ケ	サイケシユツケ					31.1		在家出家
30-023-03	唯信鈔_專修寺	511	219	出	出	在家出家	在家出家			3	2			シユツ	サイケシユツケ					31.1		在家出家
30-023-03	唯信鈔_專修寺	512	219	家	家	在家出家	在家出家			4	1			ケ	サイケシユツケ					31.1		在家出家
30-023-03	唯信鈔_專修寺	513	220	僧	ソウ	僧	ソウ			1	2			ソウ〔左〕	ソウ					31.1		僧
30-023-03	唯信鈔_專修寺	514	221	若	若	若男若女	若男若女			1	2			ニヤク	ニヤクナムニヤクニヨ					31.1		若男若女
30-023-03	唯信鈔_專修寺	515	221	男	男	若男若女	若男若女			2	2			ナム	ニヤクナムニヤクニヨ					31.1		若男若女
30-023-03	唯信鈔_專修寺	516	221	若	若	若男若女	若男若女			3	2			ニヤク	ニヤクナムニヤクニヨ					31.2		若男若女
30-023-03	唯信鈔_專修寺	517	221	女	女	若男若女	若男若女			4	1			ニヨ	ニヤクナムニヤクニヨ					31.2		若男若女
30-023-03	唯信鈔_專修寺	518	222	老	老	老少善惡	老少善惡			1	2			ラウ	ラウセウセンアク					31.2		老少善惡
30-023-03	唯信鈔_專修寺	519	222	少	少	老少善惡	老少善惡			2	2			セウ	ラウセウセンアク					31.2		老少善惡
30-023-03	唯信鈔_專修寺	520	222	善	善	老少善惡	老少善惡			3	2			セン	ラウセウセンアク					31.2		老少善惡
30-023-03	唯信鈔_專修寺	521	222	惡	惡	老少善惡	老少善惡			4	2			アク	ラウセウセンアク					31.2		老少善惡
30-023-03	唯信鈔_專修寺	522	223	彼	彼	彼佛因中立弘誓	彼佛因中立弘誓			1	1	平	平入濁去上濁入上濁平濁	ヒ	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	523	223	佛	佛	彼佛因中立弘誓	彼佛因中立弘誓			2	1	入濁	平入濁去上濁入上濁平濁	フチ	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	524	223	因	因	彼佛因中立弘誓	彼佛因中立弘誓			3	2	去	平入濁去上濁入上濁平濁	イン	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	525	223	中	中	彼佛因中立弘誓	彼佛因中立弘誓			4	2	上濁	平入濁去上濁入上濁平濁	チウ	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	526	223	立	立	彼佛因中立弘誓	彼佛因中立弘誓			5	2	入	平入濁去上濁入上濁平濁	リウ	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	527	223	弘	弘	彼佛因中立弘誓	彼佛因中立弘誓			6	1	上濁	平入濁去上濁入上濁平濁	ク	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	528	223	誓	誓	彼佛因中立弘誓	彼佛因中立弘誓			7	2	平濁	平入濁去上濁入上濁平濁	セイ	ヒフチインチウリウクセイ					31.4		彼佛因中立弘誓
30-023-03	唯信鈔_專修寺	529	224	聞	聞	聞名念我惣迎來	聞名念我惣迎來			1	2	去	去上平平濁平平去	モン	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	530	224	名	名	聞名念我惣迎來	聞名念我惣迎來			2	2	上	去上平平濁平平去	ミヤウ	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	531	224	念	念	聞名念我惣迎來	聞名念我惣迎來			3	2	平	去上平平濁平平去	ネム	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	532	224	我	我	聞名念我惣迎來	聞名念我惣迎來			4	1	平濁	去上平平濁平平去	カ	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	533	224	惣	惣	聞名念我惣迎來	聞名念我惣迎來			5	2	平	去上平平濁平平去	ソウ	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	534	224	迎	迎	聞名念我惣迎來	聞名念我惣迎來			6	2	平	去上平平濁平平去	カウ	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	535	224	來	來	聞名念我惣迎來	聞名念我惣迎來			7	2	去	去上平平濁平平去	ライ	モンミヤウネムカソウカウライ					31.4		聞名念我惣迎來
30-023-03	唯信鈔_專修寺	536	225	不	不	不簡貧窮將富貴	不簡貧窮将富貴			1	1	上	上上去濁上濁去平上	フ	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	537	225	簡	簡	不簡貧窮將富貴	不簡貧窮将富貴			2	2	上	上上去濁上濁去平上	ケン	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	538	225	貧	貧	不簡貧窮將富貴	不簡貧窮将富貴			3	2	去濁	上上去濁上濁去平上	ヒン	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	539	225	窮	窮	不簡貧窮將富貴	不簡貧窮将富貴			4	1	上濁	上上去濁上濁去平上	ク	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	540	225	將	将	不簡貧窮將富貴	不簡貧窮将富貴			5	2	去	上上去濁上濁去平上	シヤウ	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	541	225	富	富	不簡貧窮將富貴	不簡貧窮将富貴			6	1	平	上上去濁上濁去平上	フ	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	542	225	貴	貴	不簡貧窮將富貴	不簡貧窮将富貴			7	1	上	上上去濁上濁去平上	クヰ	フケンヒンクシヤウフクヰ					31.5		不簡貧窮将富貴
30-023-03	唯信鈔_專修寺	543	226	不	不	不簡下智與高才	不簡下智與高才			1	1	上	上上平濁平平去平	フ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	544	226	簡	簡	不簡下智與高才	不簡下智與高才			2	2	上	上上平濁平平去平	ケン	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	545	226	下	下	不簡下智與高才	不簡下智與高才			3	1	平濁	上上平濁平平去平	ケ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	546	226	智	智	不簡下智與高才	不簡下智與高才			4	1	平	上上平濁平平去平	チ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	547	226	與	與	不簡下智與高才	不簡下智與高才			5	1	平	上上平濁平平去平	ヨ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	548	226	高	高	不簡下智與高才	不簡下智與高才			6	2	去	上上平濁平平去平	カウ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	549	226	才	才	不簡下智與高才	不簡下智與高才			7	2	平	上上平濁平平去平	サイ	フケンケチヨカウサイ					31.5		不簡下智與高才
30-023-03	唯信鈔_專修寺	550	227	不	不	不簡多聞持淨戒	不簡多聞持淨戒			1	1	上	上上上上上濁平濁平	フ	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	551	227	簡	簡	不簡多聞持淨戒	不簡多聞持淨戒			2	2	上	上上上上上濁平濁平	ケン	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	552	227	多	多	不簡多聞持淨戒	不簡多聞持淨戒			3	1	上	上上上上上濁平濁平	タ	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	553	227	聞	聞	不簡多聞持淨戒	不簡多聞持淨戒			4	2	上	上上上上上濁平濁平	モン	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	554	227	持	持	不簡多聞持淨戒	不簡多聞持淨戒			5	1	上濁	上上上上上濁平濁平	チ	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	555	227	淨	淨	不簡多聞持淨戒	不簡多聞持淨戒			6	2	平濁	上上上上上濁平濁平	シヤウ	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	556	227	戒	戒	不簡多聞持淨戒	不簡多聞持淨戒			7	2	平	上上上上上濁平濁平	カイ	フケンタモンチシヤウカイ					32.1		不簡多聞持淨戒
30-023-03	唯信鈔_專修寺	557	228	不	不	不簡破戒罪根深	不簡破戒罪根深			1	1	上	上上平平平濁去上濁	フ	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	558	228	簡	簡	不簡破戒罪根深	不簡破戒罪根深			2	2	上	上上平平平濁去上濁	ケン	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	559	228	破	破	不簡破戒罪根深	不簡破戒罪根深			3	1	平	上上平平平濁去上濁	ハ	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	560	228	戒	戒	不簡破戒罪根深	不簡破戒罪根深			4	2	平	上上平平平濁去上濁	カイ	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	561	228	罪	罪	不簡破戒罪根深	不簡破戒罪根深			5	2	平濁	上上平平平濁去上濁	サイ	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	562	228	根	根	不簡破戒罪根深	不簡破戒罪根深			6	2	去	上上平平平濁去上濁	コン	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	563	228	深	深	不簡破戒罪根深	不簡破戒罪根深			7	2	上濁	上上平平平濁去上濁	シム	フケンハカイサイコンシム					32.1		不簡破戒罪根深
30-023-03	唯信鈔_專修寺	564	229	但	但	但使廻心多念佛	但使廻心多念佛			1	2	去	去上上上上＊＊	タン	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	565	229	使	使	但使廻心多念佛	但使廻心多念佛			2	1	上	去上上上上＊＊	シ	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	566	229	廻	廻	但使廻心多念佛	但使廻心多念佛			3	1	上	去上上上上＊＊	ヱ	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	567	229	心	心	但使廻心多念佛	但使廻心多念佛			4	2	上	去上上上上＊＊	シム	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	568	229	多	多	但使廻心多念佛	但使廻心多念佛			5	1	上	去上上上上＊＊	タ	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	569	229	念	念	但使廻心多念佛	但使廻心多念佛			6	2		去上上上上＊＊	ネム	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	570	229	佛	佛	但使廻心多念佛	但使廻心多念佛			7	1		去上上上上＊＊	フチ	タンシヱシムタネムフチ					32.2		但使廻心多念佛
30-023-03	唯信鈔_專修寺	571	230	能	能	能令瓦礫變成金	能令瓦礫變成金			1	2	去	去上平濁入濁平去濁上	ノウ	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	572	230	令	令	能令瓦礫變成金	能令瓦礫變成金			2	2	上	去上平濁入濁平去濁上	リヤウ	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	573	230	瓦	瓦	能令瓦礫變成金	能令瓦礫變成金			3	1	平濁	去上平濁入濁平去濁上	クワ	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	574	230	礫	礫	能令瓦礫變成金	能令瓦礫變成金			4	2	入濁	去上平濁入濁平去濁上	リヤク	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	575	230	變	變	能令瓦礫變成金	能令瓦礫變成金			5	2	平	去上平濁入濁平去濁上	ヘン	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	576	230	成	成	能令瓦礫變成金	能令瓦礫變成金			6	2	去濁	去上平濁入濁平去濁上	シヤウ	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	577	230	金	金	能令瓦礫變成金	能令瓦礫變成金			7	2	上	去上平濁入濁平去濁上	コム	ノウリヤウクワリヤクヘンシヤウコム					32.2		能令瓦礫變成金
30-023-03	唯信鈔_專修寺	578	231	龍	龍	龍樹菩薩	龍樹菩薩			1	2	去	去平濁上濁入	リウ	リウシユホサチ					32.3		龍樹菩薩
30-023-03	唯信鈔_專修寺	579	231	樹	樹	龍樹菩薩	龍樹菩薩			2	1	平濁	去平濁上濁入	シユ	リウシユホサチ					32.3		龍樹菩薩
30-023-03	唯信鈔_專修寺	580	231	菩	菩	龍樹菩薩	龍樹菩薩			3	1	上濁	去平濁上濁入	ホ	リウシユホサチ					32.4		龍樹菩薩
30-023-03	唯信鈔_專修寺	581	231	薩	薩	龍樹菩薩	龍樹菩薩			4	1	入	去平濁上濁入	サチ	リウシユホサチ					32.4		龍樹菩薩
30-023-03	唯信鈔_專修寺	582	232	十	十	十住毘婆沙論	十住毘婆沙論			1	2	入濁	入濁平濁上濁上濁上平	シフ	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	583	232	住	住	十住毘婆沙論	十住毘婆沙論			2	1	平濁	入濁平濁上濁上濁上平	チユ	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	584	232	毘	毘	十住毘婆沙論	十住毘婆沙論			3	1	上濁	入濁平濁上濁上濁上平	ヒ	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	585	232	婆	婆	十住毘婆沙論	十住毘婆沙論			4	1	上濁	入濁平濁上濁上濁上平	ハ	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	586	232	沙	沙	十住毘婆沙論	十住毘婆沙論			5	1	上	入濁平濁上濁上濁上平	シヤ	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	587	232	論	論	十住毘婆沙論	十住毘婆沙論			6	2	平	入濁平濁上濁上濁上平	ロン	シフチユヒハシヤロン					32.4		十住毘婆沙論
30-023-03	唯信鈔_專修寺	588	233	佛	佛	佛道	佛道			1	1	入濁	入濁平濁	フチ	フチタウ					32.4		佛道
30-023-03	唯信鈔_專修寺	589	233	道	道	佛道	佛道			2	2	平濁	入濁平濁	タウ	フチタウ					32.5		佛道
30-023-03	唯信鈔_專修寺	590	234	行	行	行	行スル			1	2	平濁	平濁	キヤウ	キヤウ					32.5		行
30-023-03	唯信鈔_專修寺	591	235	難	難	難行道	難行道			1	2	去	去平濁平濁	ナン	ナンキヤウタウ					32.5		難行道
30-023-03	唯信鈔_專修寺	592	235	行	行	難行道	難行道			2	2	平濁	去平濁平濁	キヤウ	ナンキヤウタウ					32.5		難行道
30-023-03	唯信鈔_專修寺	593	235	道	道	難行道	難行道			3	2	平濁	去平濁平濁	タウ	ナンキヤウタウ					32.5		難行道
30-023-03	唯信鈔_專修寺	594	236	易	易	易行道	易行道			1	1	上	上平濁平濁	イ	イキヤウタウ					32.5		易行道
30-023-03	唯信鈔_專修寺	595	236	行	行	易行道	易行道			2	2	平濁	上平濁平濁	キヤウ	イキヤウタウ					32.5		易行道
30-023-03	唯信鈔_專修寺	596	236	道	道	易行道	易行道			3	2	平濁	上平濁平濁	タウ	イキヤウタウ					32.5		易行道
30-023-03	唯信鈔_專修寺	597	237	難	難	難行道	難行道			1	2	去	去＊＊	ナン	ナンキヤウタウ					33.1		難行道
30-023-03	唯信鈔_專修寺	598	237	行	行	難行道	難行道			2	2		去＊＊	キヤウ	ナンキヤウタウ					33.1		難行道
30-023-03	唯信鈔_專修寺	599	237	道	道	難行道	難行道			3	2		去＊＊	タウ	ナンキヤウタウ					33.1		難行道
30-023-03	唯信鈔_專修寺	600	238	陸	陸	陸路	陸路			1	2	入	入上	ロク	ロクロ					33.1		陸路
30-023-03	唯信鈔_專修寺	601	238	路	路	陸路	陸路			2	1	上	入上	ロ	ロクロ					33.1		陸路
30-023-03	唯信鈔_專修寺	602	239	易	易	易行道	易行道			1	1			イ	イキヤウタウ					33.2		易行道
30-023-03	唯信鈔_專修寺	603	239	行	行	易行道	易行道			2	2			キヤウ	イキヤウタウ					33.2		易行道
30-023-03	唯信鈔_專修寺	604	239	道	道	易行道	易行道			3	2			タウ	イキヤウタウ					33.2		易行道
30-023-03	唯信鈔_專修寺	605	240	海	海	海路	海路			1	2	上	上上	カイ	カイロ					33.2		海路
30-023-03	唯信鈔_專修寺	606	240	路	路	海路	海路			2	1	上	上上	ロ	カイロ					33.2		海路
30-023-03	唯信鈔_專修寺	607	241	順	順	順風	順風			1	2	平濁	平濁上	シユン	シユンフ					33.3		順風
30-023-03	唯信鈔_專修寺	608	241	風	風	順風	順風			2	1	上	平濁上	フ	シユンフ					33.3		順風
30-023-03	唯信鈔_專修寺	609	242	難	難	難行道	難行道			1	2			ナン	ナンキヤウタウ					33.3		難行道
30-023-03	唯信鈔_專修寺	610	242	行	行	難行道	難行道			2	2			キヤウ	ナンキヤウタウ					33.3		難行道
30-023-03	唯信鈔_專修寺	611	242	道	道	難行道	難行道			3	2			タウ	ナンキヤウタウ					33.3		難行道
30-023-03	唯信鈔_專修寺	612	243	五	五	五濁世	五濁世			1	1			コ	コチヨクセ					33.4		五濁世
30-023-03	唯信鈔_專修寺	613	243	濁	濁	五濁世	五濁世			2	2			チヨク	コチヨクセ					33.4		五濁世
30-023-03	唯信鈔_專修寺	614	243	世	世	五濁世	五濁世			3	1			セ	コチヨクセ					33.4		五濁世
30-023-03	唯信鈔_專修寺	615	244	不	不	不退	不退			1	1	上	上平	フ	フタイ					33.4		不退
30-023-03	唯信鈔_專修寺	616	244	退	退	不退	不退			2	2	平	上平	タイ	フタイ					33.4		不退
30-023-03	唯信鈔_專修寺	617	245	易	易	易行道	易行道			1	1			イ	イキヤウタウ					33.5		易行道
30-023-03	唯信鈔_專修寺	618	245	行	行	易行道	易行道			2	2			キヤウ	イキヤウタウ					33.5		易行道
30-023-03	唯信鈔_專修寺	619	245	道	道	易行道	易行道			3	2			タウ	イキヤウタウ					33.5		易行道
30-023-03	唯信鈔_專修寺	620	246	信	信	信	信スル			1	2	平	平							34.1		信
30-023-03	唯信鈔_專修寺	621	247	因	因	因縁	因縁			1	2	去	去上	イン	インネン					34.1		因縁
30-023-03	唯信鈔_專修寺	622	247	縁	縁	因縁	因縁			2	2	上	去上	ネン	インネン					34.1		因縁
30-023-03	唯信鈔_專修寺	623	248	淨	淨	淨土	淨土			1	2			シヤウ	シヤウト					34.1		淨土
30-023-03	唯信鈔_專修寺	624	248	土	土	淨土	淨土			2	1			ト	シヤウト					34.1		淨土
30-023-03	唯信鈔_專修寺	625	249	難	難	難行道	難行道			1	2			ナン	ナンキヤウタウ					34.2		難行道
30-023-03	唯信鈔_專修寺	626	249	行	行	難行道	難行道			2	2			キヤウ	ナンキヤウタウ					34.2		難行道
30-023-03	唯信鈔_專修寺	627	249	道	道	難行道	難行道			3	2			タウ	ナンキヤウタウ					34.2		難行道
30-023-03	唯信鈔_專修寺	628	250	聖	聖	聖道門	聖道門			1	2			シヤウ	シヤウタウモン					34.3		聖道門
30-023-03	唯信鈔_專修寺	629	250	道	道	聖道門	聖道門			2	2			タウ	シヤウタウモン					34.3		聖道門
30-023-03	唯信鈔_專修寺	630	250	門	門	聖道門	聖道門			3	2			モン	シヤウタウモン					34.3		聖道門
30-023-03	唯信鈔_專修寺	631	251	易	易	易行道	易行道			1	1			イ	イキヤウタウ					34.3		易行道
30-023-03	唯信鈔_專修寺	632	251	行	行	易行道	易行道			2	2			キヤウ	イキヤウタウ					34.3		易行道
30-023-03	唯信鈔_專修寺	633	251	道	道	易行道	易行道			3	2			タウ	イキヤウタウ					34.3		易行道
30-023-03	唯信鈔_專修寺	634	252a	淨	淨	淨土門	淨土門			1	2			シヤウ	シヤウトモン					34.3		淨土門
30-023-03	唯信鈔_專修寺	635	252a	土	土	淨土門	淨土門			2	1			ト	シヤウトモン					34.3		淨土門
30-023-03	唯信鈔_專修寺	636	252a	門	門	淨土門	淨土門			3	2			モン	シヤウトモン					34.3		淨土門
30-023-03	唯信鈔_專修寺	637	252b	淨	淨	淨土門	淨土門			1	2			シヤウ	シヤウトモン					34.4		淨土門
30-023-03	唯信鈔_專修寺	638	252b	土	土	淨土門	淨土門			2	1			ト	シヤウトモン					34.4		淨土門
30-023-03	唯信鈔_專修寺	639	252b	門	門	淨土門	淨土門			3	2			モン	シヤウトモン					34.4		淨土門
30-023-03	唯信鈔_專修寺	640	253	諸	諸	諸行往生	諸行往生			1	1			シヨ	シヨキヤウワウシヤウ					34.5		諸行往生
30-023-03	唯信鈔_專修寺	641	253	行	行	諸行往生	諸行往生			2	2			キヤウ	シヨキヤウワウシヤウ					34.5		諸行往生
30-023-03	唯信鈔_專修寺	642	253	往	往	諸行往生	諸行往生			3	2			ワウ	シヨキヤウワウシヤウ					34.5		諸行往生
30-023-03	唯信鈔_專修寺	643	253	生	生	諸行往生	諸行往生			4	2			シヤウ	シヨキヤウワウシヤウ					34.5		諸行往生
30-023-03	唯信鈔_專修寺	644	254	海	海	海路	海路			1	2	上	上上	カイ	カイロ					34.5		海路
30-023-03	唯信鈔_專修寺	645	254	路	路	海路	海路			2	1	上	上上	ロ	カイロ					34.5		海路
30-023-03	唯信鈔_專修寺	646	255	順	順	順風	順風			1	2	平濁	平濁上	シユン	シユンフ					35.1		順風
30-023-03	唯信鈔_專修寺	647	255	風	風	順風	順風			2	1	上	平濁上	フ	シユンフ					35.1		順風
30-023-03	唯信鈔_專修寺	648	256	櫓	櫓		ロ			1	1			ロ	ロ					35.1		櫓
30-023-03	唯信鈔_專修寺	649	257	門	門	門	門			1	2	上	上	モン	モン					35.4		門
30-023-03	唯信鈔_專修寺	650	258	專	專	專修雜修	專修雜修			1	2	去	去上濁入濁上	セン	センシユサフシユ					35.4		專修雜修
30-023-03	唯信鈔_專修寺	651	258	修	修	專修雜修	專修雜修			2	1	上濁	去上濁入濁上	シユ	センシユサフシユ					35.5		專修雜修
30-023-03	唯信鈔_專修寺	652	258	雜	雜	專修雜修	專修雜修			3	2	入濁	去上濁入濁上	サフ	センシユサフシユ					35.5		專修雜修
30-023-03	唯信鈔_專修寺	653	258	修	修	專修雜修	專修雜修			4	1	上	去上濁入濁上	シユ	センシユサフシユ					35.5		專修雜修
30-023-03	唯信鈔_專修寺	654	259	二	二	二行	二行			1	1			ニ	ニキヤウ					35.5		二行
30-023-03	唯信鈔_專修寺	655	259	行	行	二行	二行			2	2			キヤウ	ニキヤウ					35.5		二行
30-023-03	唯信鈔_專修寺	656	260	專	專	專修	專修			1	2	去	去上濁	セン	センシユ					35.5		專修
