資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
20-002-02	医心方_仁和寺	292	223	大	大	大蒜	大蒜			1		去	去去							1003b6	
20-002-02	医心方_仁和寺	293	223	蒜	蒜	大蒜	大蒜			2		去	去去							1003b6	
20-002-02	医心方_仁和寺	294	224	烏	烏	烏頭	烏頭			1		〔朱〕去	去上							1005a6	
20-002-02	医心方_仁和寺	295	224	頭	頭	烏頭	烏頭			2		〔朱〕上	去上							1005a6	
20-002-02	医心方_仁和寺	296	225	冷	冷	厥冷	厥冷			2		〔朱〕平	＊平							1006a3	
20-002-02	医心方_仁和寺	297	226	羸	羸	羸痩	羸痩			1		〔朱〕平	平＊							1007b4	
20-002-02	医心方_仁和寺	298	227	用	用	用力	用力			1				〔右〕ユウ	ユウ＊					1007b4	
20-002-02	医心方_仁和寺	299	228	亂	乱	亂髮	乱髪			1		平	平入							1008b2	
20-002-02	医心方_仁和寺	300	228	髮	髪	亂髮	乱髪			2		入	平入							1008b2	
20-002-02	医心方_仁和寺	301	229	否	否	否塞	否塞			1		〔朱〕入	＊入							1009b1	「寒」字、右傍「否」字書入
20-002-02	医心方_仁和寺	302	230	肌	肌	肌膚	肌膚			1		〔朱〕平	平＊							1009b5	
20-002-02	医心方_仁和寺	303	231	曾	曽	曾青	曽青			1		〔朱〕去	去上							1010a1	
20-002-02	医心方_仁和寺	304	231	青	青	曾青	曽青			2		〔朱〕上	去上							1010a1	
20-002-02	医心方_仁和寺	305	232	朴	朴	朴消	朴消			1		〔朱〕入	上＊							1010a2	
20-002-02	医心方_仁和寺	306	233	亭	亭	亭歴子	亭歴子			1		〔朱〕去	去＊＊	〔右〕テイ	テイ＊＊					1010a2	
20-002-02	医心方_仁和寺	307	234	巴	巴	巴豆	巴豆			1		〔朱〕去	去＊							1010a3	
20-002-02	医心方_仁和寺	308	235	石	石	石上昌〓	石上昌〓			1		〔朱〕入	入上＊＊							1011b1	「艹＋補」
20-002-02	医心方_仁和寺	309	235	上	上	石上昌〓	石上昌〓			2		〔朱〕上	入上＊＊							1011b1	「艹＋補」
20-002-02	医心方_仁和寺	310	236	顛	顛	顛	顛			1		平	平							1012b4	「癲」字
20-002-02	医心方_仁和寺	311	237	朴	朴	朴消	朴消			1		入	入＊							1015a2	
20-002-02	医心方_仁和寺	312	238	臛	臛	羹臛	羹臛			2		〔朱〕入	＊入							1015b6	
20-002-02	医心方_仁和寺	313	239	朴	朴	朴消	朴消			1		入	入＊							1019a5	
20-002-02	医心方_仁和寺	314	240	蒴	蒴	蒴藋	蒴藋			1				〔右〕ソク	ソクトク		〔左〕朔濁二音			1020a1	
20-002-02	医心方_仁和寺	315	240	藋	藋	蒴藋	蒴藋			2				〔右〕トク	ソクトク		〔左〕朔濁二音			1020a1	
20-002-02	医心方_仁和寺	316	241	芒	芒	芒消	芒消			1		平	平＊							1022a7	
20-002-02	医心方_仁和寺	317	242	餳	餳	白餳	白餳			2		平	＊平							1026b2	
20-002-02	医心方_仁和寺	318	243	經	経	經	経			1		平	平							1028a5	
20-002-02	医心方_仁和寺	319	244	暴	暴	暴	暴			1		去／〔朱〕去	去							1029a5	
20-002-02	医心方_仁和寺	320	245	證	證	證候	證候			1		平	平去							1030a6	
20-002-02	医心方_仁和寺	321	245	候	候	證候	證候			2		去	平去							1030a6	
20-002-02	医心方_仁和寺	322	246	膏	膏	膏	膏			1		平	平							1033a2	
20-002-02	医心方_仁和寺	323	247	甘	甘	甘遂	甘遂			1		去	去平							1033a6	
20-002-02	医心方_仁和寺	324	247	遂	遂	甘遂	甘遂			2		平	去平							1033a6	
20-002-02	医心方_仁和寺	325	248	防	防	漢防已	漢防已			2		平	＊平上							1033a7	
20-002-02	医心方_仁和寺	326	248	已	已	漢防已	漢防已			3		上	＊平上							1033a7	
20-002-02	医心方_仁和寺	327	249	越	越	越	越			1		入	入							1034b5	
20-002-02	医心方_仁和寺	328	250	大	大	大戟	大戟			1		去	去上							1038b7	
20-002-02	医心方_仁和寺	329	250	戟	戟	大戟	大戟			2		上	去上							1038b7	
20-002-02	医心方_仁和寺	330	251	芫	芫	芫花	芫花			1		〔朱〕上	去上＊							1039a1	
20-002-02	医心方_仁和寺	331	252	甘	甘	甘遂	甘遂			1		去	去平							1039b2	
20-002-02	医心方_仁和寺	332	252	遂	遂	甘遂	甘遂			2		平	去平							1039b2	
20-002-02	医心方_仁和寺	333	253	甘	甘	甘遂	甘遂			1		去	去平							1041b1	
20-002-02	医心方_仁和寺	334	253	遂	遂	甘遂	甘遂			2		平	去平							1041b1	
