資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-019-01	一念多念文意_東本願寺	1730	682a	觀	觀	觀	觀			1	2			クワン	クワン					100.1	
30-019-01	一念多念文意_東本願寺	1731	682b	觀	觀	觀	觀			1	2			クワン	クワン					100.2	
30-019-01	一念多念文意_東本願寺	1732	683	知	知	知	知			1	1			チ	チ					100.2	
30-019-01	一念多念文意_東本願寺	1733	684	及	及	及稱名號	及稱名号			1	2			キフ	キフシヨウミヤウカウ					100.3	
30-019-01	一念多念文意_東本願寺	1734	684	稱	稱	及稱名號	及稱名号			2	2			シヨウ	キフシヨウミヤウカウ					100.3	
30-019-01	一念多念文意_東本願寺	1735	684	名	名	及稱名號	及稱名号			3	2			ミヤウ	キフシヨウミヤウカウ					100.3	
30-019-01	一念多念文意_東本願寺	1736	684	號	号	及稱名號	及稱名号			4	2			カウ	キフシヨウミヤウカウ					100.3	
30-019-01	一念多念文意_東本願寺	1737	685	及	及	及	及			1	2			キフ	キフ					100.3	
30-019-01	一念多念文意_東本願寺	1738	686a	稱	稱	稱	稱			1	2			シヨハ（ママ）	シヨハ（ママ）					100.4	
30-019-01	一念多念文意_東本願寺	1739	686b	稱	稱	稱	稱			1	2			シヨウ	シヨウ					100.5	
30-019-01	一念多念文意_東本願寺	1740	687	名	名	名號	名號			1	2			ミヤウ	ミヤウカウ					101.2	
30-019-01	一念多念文意_東本願寺	1741	687	號	號	名號	名號			2	2			カウ	ミヤウカウ					101.2	
30-019-01	一念多念文意_東本願寺	1742	688	稱	稱	稱	稱スル			1	2			シヨウ	シヨウ					101.2	
