資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	27	17	專	専	專城	専城			1				セム	セムセイ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	28	17	城	城	專城	専城			2				セイ	セムセイ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	29	18	吏	吏	吏	吏			1				リ	リ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	30	19	分	分	分憂	分憂			1				フム	フムイウ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	31	19	憂	憂	分憂	分憂			2				イウ	フムイウ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	32	20	_	_	_	_			1				シヨク	シヨク					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	33	21	牧	牧	牧宰	牧宰			1				ホク	ホクサイ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	34	21	宰	宰	牧宰	牧宰			2				サイ	ホクサイ					東023	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	35	22	改	改	改任	改-任			1				カイ	カイニム					東025	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	36	22	任	任	改任	改-任			2				ニム	カイニム					東025	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	37	23	庫	庫	官庫	官庫			2				コ	＊コ					東028	「庫」字は右傍書入れ
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	38	24	收	収	減收	減収			2				シユ	＊シユ					東031	「収」字は右傍書入れ
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	39	25	物	物	雜物	雑物			2				モツ	＊モツ					東033	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	40	26	頻	頻	頻	頻			1		上	上	ヒソメテ	ヒソメテ					東037	訓読？
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	41	27	泣	泣	泣歎	泣歎			1				キウ	キウタム					東037	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	42	27	歎	歎	泣歎	泣歎			2				タム	キウタム					東037	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	43	28	悲	悲	悲愁	悲-愁			1				ヒ	ヒシウ					東038	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	44	28	愁	愁	悲愁	悲-愁			2				シウ	ヒシウ					東038	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	45	29	分	分	分附	分附			1		平	平平	フム	フムフセル					東040	
30-013-02	尾張国郡司百姓等解文_東京大学史料編纂所	46	29	附	附	分附	分附			2		平	平平	フ	フムフセル					東040	
