資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6769	4214b	欺	欺	欺	欺			1						去其反				3/030a/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6770	4215a	謾	謾	謾	謾			1		平	平	ハン	ハン					3/030a/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6771	4215b	嗤	嗤	嗤	嗤			1						赤之反				3/030a/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6772	4216	紿	紿	紿	紿			1						徒亥反				3/030a/4	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6773	4217	_	_	_	_			1		平	平	ヒウ[ママ]	ヒウ[ママ]					3/030a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6774	4218	咳	咳	咳	咳			1		平	平						小児咲皃	3/030a/5	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6775	4219	_	_	_	_			1						香句反				3/030a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6776	4220	憐	憐	憐	憐			1		平	平	レン	レン					3/030a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6777	4221	愍	愍	愍	愍			1						眉殞反				3/030a/6	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6778	4222	唏	唏	唏	唏			1						許几反				3/030a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6779	4223	矜	矜	矜	矜			1						居陵反				3/030a/7	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6780	4224	誤	誤	誤	誤			1						五故反				3/030b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6781	4225	訛	訛	訛	訛			1						五禾反				3/030b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6782	4226	愆	愆	愆	愆			1						去乾反				3/030b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6783	4227	過	過	過	過			1						古臥反				3/030b/1	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6784	4228	郵	郵	郵	郵			1		平	平	イウ	イウ					3/030b/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6785	4229	__	__	__	__			1		平	平	ヘイ	ヘイ					3/030b/2	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6786	4230	失	失	失	失			1						式質反				3/030b/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6787	4231	_	_	_	_			1						但呪反[ママ]				3/030b/3	
30-017-01	色葉字類抄_尊経閣文庫_三巻本	6788	4232	_	_	_	_			1		平	平	イウ	イウ				已上誤也 云神事後精進歟	3/030b/3	
