資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-022-01	唯信鈔文意_専修寺_正月十一日本	302	115	然	然	憶念自然	憶念自然			4	2			ネン	オクネムシネン					20.1		憶念自然
30-022-01	唯信鈔文意_専修寺_正月十一日本	303	116	信	信	信心	信心			1	2			シン	シンシム					20.1		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	304	116	心	心	信心	信心			2	2			シム	シンシム					20.1		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	305	117	釋	釋	釋迦	釋迦			1	1			シヤ	シヤカ					20.1		釋迦
30-022-01	唯信鈔文意_専修寺_正月十一日本	306	117	迦	迦	釋迦	釋迦			2	1			カ	シヤカ					20.2		釋迦
30-022-01	唯信鈔文意_専修寺_正月十一日本	307	118	慈	慈	慈父	慈父			1	1			シ	シフ					20.2		慈父
30-022-01	唯信鈔文意_専修寺_正月十一日本	308	118	父	父	慈父	慈父			2	1			フ	シフ					20.2		慈父
30-022-01	唯信鈔文意_専修寺_正月十一日本	309	119	悲	悲	悲母	悲母			1	1			ヒ	ヒモ					20.2		悲母
30-022-01	唯信鈔文意_専修寺_正月十一日本	310	119	母	母	悲母	悲母			2	1			モ	ヒモ					20.2		悲母
30-022-01	唯信鈔文意_専修寺_正月十一日本	311	120	方	方	方便	方便			1	2			ハウ	ハウヘン					20.2		方便
30-022-01	唯信鈔文意_専修寺_正月十一日本	312	120	便	便	方便	方便			2	2			ヘン	ハウヘン					20.2		方便
30-022-01	唯信鈔文意_専修寺_正月十一日本	313	121	自	自	自然	自然			1	1			シ	シネン					20.3		自然
30-022-01	唯信鈔文意_専修寺_正月十一日本	314	121	然	然	自然	自然			2	2			ネン	シネン					20.3		自然
30-022-01	唯信鈔文意_専修寺_正月十一日本	315	122	利	利	利益	利益			1	1			リ	リヤ(ﾏﾏ)					20.3		利益
30-022-01	唯信鈔文意_専修寺_正月十一日本	316	122	益	益	利益	利益			2	2			ヤ(ﾏﾏ)	リヤ(ﾏﾏ)					20.3	[ママ]	利益
30-022-01	唯信鈔文意_専修寺_正月十一日本	317	123	來	來	來迎	來迎			1	2			ライ	ライカウ					20.4		來迎
30-022-01	唯信鈔文意_専修寺_正月十一日本	318	123	迎	迎	來迎	來迎			2	2			カウ	ライカウ					20.4		來迎
30-022-01	唯信鈔文意_専修寺_正月十一日本	319	124	來	來	來	來			1	2			ライ	ライ					20.4		來
30-022-01	唯信鈔文意_専修寺_正月十一日本	320	125	若	若	若不生者	若不生者			1	2			ニヤク	ニヤクフシヤウシヤ					20.5		若不生者
30-022-01	唯信鈔文意_専修寺_正月十一日本	321	125	不	不	若不生者	若不生者			2	1			フ	ニヤクフシヤウシヤ					20.5		若不生者
30-022-01	唯信鈔文意_専修寺_正月十一日本	322	125	生	生	若不生者	若不生者			3	2			シヤウ	ニヤクフシヤウシヤ					20.5		若不生者
30-022-01	唯信鈔文意_専修寺_正月十一日本	323	125	者	者	若不生者	若不生者			4	1			シヤ	ニヤクフシヤウシヤ					20.5		若不生者
30-022-01	唯信鈔文意_専修寺_正月十一日本	324	126	穢	穢	穢土	穢土			1	1			ヱ	ヱト					21.1		穢土
30-022-01	唯信鈔文意_専修寺_正月十一日本	325	126	土	土	穢土	穢土			2	1			ト	ヱト					21.1		穢土
30-022-01	唯信鈔文意_専修寺_正月十一日本	326	127	眞	真	眞實報土	真實報土			1	2			シン	シンシチホウト					21.2		真實報土
30-022-01	唯信鈔文意_専修寺_正月十一日本	327	127	實	實	眞實報土	真實報土			2	2			シチ	シンシチホウト					21.2		真實報土
30-022-01	唯信鈔文意_専修寺_正月十一日本	328	127	報	報	眞實報土	真實報土			3	2			ホウ	シンシチホウト					21.2		真實報土
30-022-01	唯信鈔文意_専修寺_正月十一日本	329	127	土	土	眞實報土	真實報土			4	1			ト	シンシチホウト					21.2		真實報土
30-022-01	唯信鈔文意_専修寺_正月十一日本	330	128	他	他	他力	他力			1	1			タ	タリキ					21.3		他力
30-022-01	唯信鈔文意_専修寺_正月十一日本	331	128	力	力	他力	他力			2	2			リキ	タリキ					21.3		他力
30-022-01	唯信鈔文意_専修寺_正月十一日本	332	129	來	來	來	來			1	2			ライ	ライ					21.4		來
30-022-01	唯信鈔文意_専修寺_正月十一日本	333	130	願	願	願海	願海			1	2			クワン	クワンカイ					21.4		願海
30-022-01	唯信鈔文意_専修寺_正月十一日本	334	130	海	海	願海	願海			2	2			カイ	クワンカイ					21.5		願海
30-022-01	唯信鈔文意_専修寺_正月十一日本	335	131	大	大	大涅槃	大涅槃			1	2			タイ	タイネチハン					21.5		大涅槃
30-022-01	唯信鈔文意_専修寺_正月十一日本	336	131	涅	涅	大涅槃	大涅槃			2	2			ネチ	タイネチハン					21.5		大涅槃
30-022-01	唯信鈔文意_専修寺_正月十一日本	337	131	槃	槃	大涅槃	大涅槃			3	2			ハン	タイネチハン					22.1		大涅槃
30-022-01	唯信鈔文意_専修寺_正月十一日本	338	132a	法	法	法性	法性			1	2			ホフ	ホフシヤウ					22.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	339	132a	性	性	法性	法性			2	2			シヤウ	ホフシヤウ					22.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	340	132b	法	法	法性	法性			1	2			ホフ	ホフシヤウ					22.2		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	341	132b	性	性	法性	法性			2	2			シヤウ	ホフシヤウ					22.2		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	342	133	法	法	法身	法身			1	2			ホフ	ホフシン					22.2		法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	343	133	身	身	法身	法身			2	2			シン	ホフシン					22.2		法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	344	134	如	如	如來	如來			1	1			ニヨ	ニヨライ					22.3		如來
30-022-01	唯信鈔文意_専修寺_正月十一日本	345	134	來	來	如來	如來			2	2			ライ	ニヨライ					22.3		如來
30-022-01	唯信鈔文意_専修寺_正月十一日本	346	135	自	自	自然	自然			1	1			シ	シネン					22.3		自然
30-022-01	唯信鈔文意_専修寺_正月十一日本	347	135	然	然	自然	自然			2	2			ネン	シネン					22.3		自然
30-022-01	唯信鈔文意_専修寺_正月十一日本	348	136	眞	眞	眞如實相	眞如實相			1	2			シン	シンニヨシチサウ					22.4		眞如實相
30-022-01	唯信鈔文意_専修寺_正月十一日本	349	136	如	如	眞如實相	眞如實相			2	1			ニヨ	シンニヨシチサウ					22.4		眞如實相
30-022-01	唯信鈔文意_専修寺_正月十一日本	350	136	實	實	眞如實相	眞如實相			3	2			シチ	シンニヨシチサウ					22.4		眞如實相
30-022-01	唯信鈔文意_専修寺_正月十一日本	351	136	相	相	眞如實相	眞如實相			4	2			サウ	シンニヨシチサウ					22.4		眞如實相
30-022-01	唯信鈔文意_専修寺_正月十一日本	352	137	證	證	證	證ス			1	2			シヨウ	シヨウ					22.5		證
30-022-01	唯信鈔文意_専修寺_正月十一日本	353	138	无	无	无爲法身	无為法身			1	1			ム	ムヰホフシン					22.5		无為法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	354	138	爲	為	无爲法身	无為法身			2	1			ヰ	ムヰホフシン					22.5		无為法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	355	138	法	法	无爲法身	无為法身			3	2			ホフ	ムヰホフシン					22.5		无為法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	356	138	身	身	无爲法身	无為法身			4	2			シン	ムヰホフシン					22.5		无為法身
30-022-01	唯信鈔文意_専修寺_正月十一日本	357	139	滅	滅	滅度	滅度			1	2			メチ	メチト					23.1		滅度
30-022-01	唯信鈔文意_専修寺_正月十一日本	358	139	度	度	滅度	滅度			2	1			ト	メチト					23.1		滅度
30-022-01	唯信鈔文意_専修寺_正月十一日本	359	140	法	法	法性	法性			1	2			ホフ	ホフシヤウ					23.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	360	140	性	性	法性	法性			2	2			シヤウ	ホフシヤウ					23.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	361	141	常	常	常樂	常樂			1	2			シヤウ	シヤウラク					23.1		常樂
30-022-01	唯信鈔文意_専修寺_正月十一日本	362	141	樂	樂	常樂	常樂			2	2			ラク	シヤウラク					23.1		常樂
30-022-01	唯信鈔文意_専修寺_正月十一日本	363	142	證	證	證	證ス			1	2			シヨウ	シヨウ					23.2		證
30-022-01	唯信鈔文意_専修寺_正月十一日本	364	143	大	大	大慈大悲	大慈大悲			1	2			タイ	タイシタイヒ					23.3		大慈大悲
30-022-01	唯信鈔文意_専修寺_正月十一日本	365	143	慈	慈	大慈大悲	大慈大悲			2	1			シ	タイシタイヒ					23.3		大慈大悲
30-022-01	唯信鈔文意_専修寺_正月十一日本	366	143	大	大	大慈大悲	大慈大悲			3	2			タイ	タイシタイヒ					23.3		大慈大悲
30-022-01	唯信鈔文意_専修寺_正月十一日本	367	143	悲	悲	大慈大悲	大慈大悲			4	1			ヒ	タイシタイヒ					23.3		大慈大悲
30-022-01	唯信鈔文意_専修寺_正月十一日本	368	144	生	生	生死海	生死海			1	2			シヤウ	シヤウシカイ					23.4		生死海
30-022-01	唯信鈔文意_専修寺_正月十一日本	369	144	死	死	生死海	生死海			2	1			シ	シヤウシカイ					23.4		生死海
30-022-01	唯信鈔文意_専修寺_正月十一日本	370	144	海	海	生死海	生死海			3	2			カイ	シヤウシカイ					23.4		生死海
30-022-01	唯信鈔文意_専修寺_正月十一日本	371	145	普	普	普賢	普賢			1	1			フ	フケン					23.4		普賢
30-022-01	唯信鈔文意_専修寺_正月十一日本	372	145	賢	賢	普賢	普賢			2	2			ケン	フケン					23.4		普賢
30-022-01	唯信鈔文意_専修寺_正月十一日本	373	146	徳	徳	徳	徳			1	2			トク	トク					23.4		徳
30-022-01	唯信鈔文意_専修寺_正月十一日本	374	147	歸	歸	歸	歸セシム			1	1			クヰ	クヰ					23.5		歸
30-022-01	唯信鈔文意_専修寺_正月十一日本	375	148	利	利	利益	利益			1	1			リ	リヤク					23.5		利益
30-022-01	唯信鈔文意_専修寺_正月十一日本	376	148	益	益	利益	利益			2	2			ヤク	リヤク					23.5		利益
30-022-01	唯信鈔文意_専修寺_正月十一日本	377	149	來	來	來	來			1	2			ライ	ライ					24.1		來
30-022-01	唯信鈔文意_専修寺_正月十一日本	378	150	法	法	法性	法性			1	2			ホフ	ホフシヤウ					24.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	379	150	性	性	法性	法性			2	2			シヤウ	ホフシヤウ					24.1		法性
30-022-01	唯信鈔文意_専修寺_正月十一日本	380	151	迎	迎	迎	迎			1	2			カウ	カウ					24.2		迎
30-022-01	唯信鈔文意_専修寺_正月十一日本	381	152	選	選	選擇	選擇			1	2			セン	センチヤク					24.3		選擇
30-022-01	唯信鈔文意_専修寺_正月十一日本	382	152	擇	擇	選擇	選擇			2	2			チヤク	センチヤク					24.3		選擇
30-022-01	唯信鈔文意_専修寺_正月十一日本	383	153	不	不	不思議	不思議			1	1			フ	フシキ					24.3		不思議
30-022-01	唯信鈔文意_専修寺_正月十一日本	384	153	思	思	不思議	不思議			2	1			シ	フシキ					24.3		不思議
30-022-01	唯信鈔文意_専修寺_正月十一日本	385	153	議	議	不思議	不思議			3	1			キ	フシキ					24.3		不思議
30-022-01	唯信鈔文意_専修寺_正月十一日本	386	154	本	本	本願	本願			1	2			ホン	ホンクワン					24.3		本願
30-022-01	唯信鈔文意_専修寺_正月十一日本	387	154	願	願	本願	本願			2	2			クワン	ホンクワン					24.3		本願
30-022-01	唯信鈔文意_専修寺_正月十一日本	388	155	无	无	无上智慧	无上智慧			1	1			ム	ムシヤウチヱ					24.3		无上智慧
30-022-01	唯信鈔文意_専修寺_正月十一日本	389	155	上	上	无上智慧	无上智慧			2	2			シヤウ	ムシヤウチヱ					24.4		无上智慧
30-022-01	唯信鈔文意_専修寺_正月十一日本	390	155	智	智	无上智慧	无上智慧			3	1			チ	ムシヤウチヱ					24.4		无上智慧
30-022-01	唯信鈔文意_専修寺_正月十一日本	391	155	慧	慧	无上智慧	无上智慧			4	1			ヱ	ムシヤウチヱ					24.4		无上智慧
30-022-01	唯信鈔文意_専修寺_正月十一日本	392	156	尊	尊	尊號	尊號			1	2			ソン	ソンカウ					24.4		尊號
30-022-01	唯信鈔文意_専修寺_正月十一日本	393	156	號	號	尊號	尊號			2	2			カウ	ソンカウ					24.4		尊號
30-022-01	唯信鈔文意_専修寺_正月十一日本	394	157	眞	眞	眞實信心	眞實信心			1	2			シン	シンシチシンシム					24.5		眞實信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	395	157	實	實	眞實信心	眞實信心			2	2			シチ	シンシチシンシム					24.5		眞實信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	396	157	信	信	眞實信心	眞實信心			3	2			シン	シンシチシンシム					24.5		眞實信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	397	157	心	心	眞實信心	眞實信心			4	2			シム	シンシチシンシム					24.5		眞實信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	398	158	金	金	金剛心	金剛心			1	2			コム	コムカウシム					25.1		金剛心
30-022-01	唯信鈔文意_専修寺_正月十一日本	399	158	剛	剛	金剛心	金剛心			2	2			カウ	コムカウシム					25.1		金剛心
30-022-01	唯信鈔文意_専修寺_正月十一日本	400	158	心	心	金剛心	金剛心			3	2			シム	コムカウシム					25.1		金剛心
30-022-01	唯信鈔文意_専修寺_正月十一日本	401	159	信	信	信樂	信樂			1	2			シン	シンケウ					25.1		信樂
30-022-01	唯信鈔文意_専修寺_正月十一日本	402	159	樂	樂	信樂	信樂			2	2			ケウ	シンケウ					25.2		信樂
30-022-01	唯信鈔文意_専修寺_正月十一日本	403	160	攝	攝	攝取	攝取シテ			1	2			セフ	セフシユ					25.2		攝取
30-022-01	唯信鈔文意_専修寺_正月十一日本	404	160	取	取	攝取	攝取シテ			2	1			シユ	セフシユ					25.2		攝取
30-022-01	唯信鈔文意_専修寺_正月十一日本	405	161	正	正	正定聚	正定聚			1	2			シヤウ	シヤウチヤウシユ					25.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	406	161	定	定	正定聚	正定聚			2	2			チヤウ	シヤウチヤウシユ					25.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	407	161	聚	聚	正定聚	正定聚			3	1			シユ	シヤウチヤウシユ					25.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	408	162	信	信	信心	信心			1	2			シン	シンシム					25.4		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	409	162	心	心	信心	信心			2	2			シム	シンシム					25.4		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	410	163a	金	金	金剛	金剛			1	2			コム	コムカウ					25.5		金剛
30-022-01	唯信鈔文意_専修寺_正月十一日本	411	163a	剛	剛	金剛	金剛			2	2			カウ	コムカウ					25.5		金剛
30-022-01	唯信鈔文意_専修寺_正月十一日本	412	163b	金	金	金剛	金剛			1	2			コム	コムカウ					26.1		金剛
30-022-01	唯信鈔文意_専修寺_正月十一日本	413	163b	剛	剛	金剛	金剛			2	2			カウ	コムカウ					26.1		金剛
30-022-01	唯信鈔文意_専修寺_正月十一日本	414	164	信	信	信心	信心			1	2			シン	シンシム					26.1		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	415	164	心	心	信心	信心			2	2			シム	シンシム					26.1		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	416	165	迎	迎	迎	迎			1	2			カウ	カウ					26.2		迎
30-022-01	唯信鈔文意_専修寺_正月十一日本	417	166	大	大	大經	大經			1	2			タイ	タイキヤウ					26.2		大經
30-022-01	唯信鈔文意_専修寺_正月十一日本	418	166	經	經	大經	大經			2	2			キヤウ	タイキヤウ					26.2		大經
30-022-01	唯信鈔文意_専修寺_正月十一日本	419	167	願	願	願生彼國	願生彼國			1	2			クワン	クワンシヤウヒコク					26.2		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	420	167	生	生	願生彼國	願生彼國			2	2			シヤウ	クワンシヤウヒコク					26.2		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	421	167	彼	彼	願生彼國	願生彼國			3	1			ヒ	クワンシヤウヒコク					26.2		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	422	167	國	國	願生彼國	願生彼國			4	2			コク	クワンシヤウヒコク					26.2		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	423	168	即	即	即得往生	即得往生			1	2			ソク	ソクトクワウシヤウ					26.2		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	424	168	得	得	即得往生	即得往生			2	2			トク	ソクトクワウシヤウ					26.3		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	425	168	往	往	即得往生	即得往生			3	2			ワウ	ソクトクワウシヤウ					26.3		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	426	168	生	生	即得往生	即得往生			4	2			シヤウ	ソクトクワウシヤウ					26.3		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	427	169	住	住	住不退轉	住不退轉			1	1			チユ	チユフタイテン					26.3		住不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	428	169	不	不	住不退轉	住不退轉			2	1			フ	チユフタイテン					26.3		住不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	429	169	退	退	住不退轉	住不退轉			3	2			タイ	チユフタイテン					26.3		住不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	430	169	轉	轉	住不退轉	住不退轉			4	2			テン	チユフタイテン					26.3		住不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	431	170	願	願	願生彼國	願生彼國			1	2			クワン	クワンシヤウヒコク					26.3		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	432	170	生	生	願生彼國	願生彼國			2	2			シヤウ	クワンシヤウヒコク					26.3		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	433	170	彼	彼	願生彼國	願生彼國			3	1			ヒ	クワンシヤウヒコク					26.3		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	434	170	國	國	願生彼國	願生彼國			4	2			コク	クワンシヤウヒコク					26.4		願生彼國
30-022-01	唯信鈔文意_専修寺_正月十一日本	435	171	即	即	即得往生	即得往生			1	2			ソク	ソクトクワウシヤウ					26.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	436	171	得	得	即得往生	即得往生			2	2			トク	ソクトクワウシヤウ					26.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	437	171	往	往	即得往生	即得往生			3	2			ワウ	ソクトクワウシヤウ					26.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	438	171	生	生	即得往生	即得往生			4	2			シヤウ	ソクトクワウシヤウ					26.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	439	172	信	信	信心	信心			1	2			シン	シンシム					26.5		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	440	172	心	心	信心	信心			2	2			シム	シンシム					26.5		信心
30-022-01	唯信鈔文意_専修寺_正月十一日本	441	173	退	退	不退轉	不退轉			2	2			タイ	＊タイテン					27.2		不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	442	173	轉	轉	不退轉	不退轉			3	2			テン	＊タイテン					27.2		不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	443	174	住	住	住	住スル			1	1			チユ	チユ					27.2		住
30-022-01	唯信鈔文意_専修寺_正月十一日本	444	175	不	不	不退轉	不退轉			1	1			フ	フタ（ママ）テン					27.2		不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	445	175	退	退	不退轉	不退轉			2	2			タ（ママ）	フタ（ママ）テン					27.2	[ママ]	不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	446	175	轉	轉	不退轉	不退轉			3	2			テン	フタ（ママ）テン					27.2		不退轉
30-022-01	唯信鈔文意_専修寺_正月十一日本	447	176	住	住	住	住ス			1	1			チユ	チユ					27.2		住
30-022-01	唯信鈔文意_専修寺_正月十一日本	448	177	正	正	正定聚	正定聚			1	2			シヤウ	シヤウチヤウシユ					27.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	449	177	定	定	正定聚	正定聚			2	2			チヤウ	シヤウチヤウシユ					27.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	450	177	聚	聚	正定聚	正定聚			3	1			シユ	シヤウチヤウシユ					27.3		正定聚
30-022-01	唯信鈔文意_専修寺_正月十一日本	451	178	即	即	即得往生	即得往生			1	2			ソク	ソクトクワウシヤウ					27.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	452	178	得	得	即得往生	即得往生			2	2			トク	ソクトクワウシヤウ					27.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	453	178	往	往	即得往生	即得往生			3	2			ワウ	ソクトクワウシヤウ					27.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	454	178	生	生	即得往生	即得往生			4	2			シヤウ	ソクトクワウシヤウ					27.5		即得往生
30-022-01	唯信鈔文意_専修寺_正月十一日本	455	179	即	即	即	即			1	2			ソク	ソク					27.5		即
30-022-01	唯信鈔文意_専修寺_正月十一日本	456	180	方	方	十方世界	十方世界			2	2			ハウ	＊ハウセカイ					28.2		十方世界
30-022-01	唯信鈔文意_専修寺_正月十一日本	457	180	世	世	十方世界	十方世界			3	1			セ	＊ハウセカイ					28.2		十方世界
30-022-01	唯信鈔文意_専修寺_正月十一日本	458	180	界	界	十方世界	十方世界			4	2			カイ	＊ハウセカイ					28.2		十方世界
30-022-01	唯信鈔文意_専修寺_正月十一日本	459	181	法	法	法藏菩薩	法蔵菩薩			1	2			ホフ	ホフサウホサチ					28.3		法蔵菩薩
30-022-01	唯信鈔文意_専修寺_正月十一日本	460	181	藏	蔵	法藏菩薩	法蔵菩薩			2	2			サウ	ホフサウホサチ					28.3		法蔵菩薩
30-022-01	唯信鈔文意_専修寺_正月十一日本	461	181	菩	菩	法藏菩薩	法蔵菩薩			3	1			ホ	ホフサウホサチ					28.3		法蔵菩薩
30-022-01	唯信鈔文意_専修寺_正月十一日本	462	181	薩	薩	法藏菩薩	法蔵菩薩			4	2			サチ	ホフサウホサチ					28.3		法蔵菩薩
30-022-01	唯信鈔文意_専修寺_正月十一日本	463	182	大	大	四十八大願	四十八大願			4	2			タイ	＊＊＊タイクワン					28.4		四十八大願
30-022-01	唯信鈔文意_専修寺_正月十一日本	464	182	願	願	四十八大願	四十八大願			5	2			クワン	＊＊＊タイクワン					28.4		四十八大願
30-022-01	唯信鈔文意_専修寺_正月十一日本	465	183	第	第	第十七	第十七			1	2			タイ	タイ＊＊					28.4		第十七
30-022-01	唯信鈔文意_専修寺_正月十一日本	466	184	願	願	願	願			1	2			クワン	クワン					28.4		願
30-022-01	唯信鈔文意_専修寺_正月十一日本	467	185	方	方	十方无量	十方无量			2	2			ハウ	＊ハウムリヤウ					28.5		十方无量
30-022-01	唯信鈔文意_専修寺_正月十一日本	468	185	无	无	十方无量	十方无量			3	1			ム	＊ハウムリヤウ					28.5		十方无量
30-022-01	唯信鈔文意_専修寺_正月十一日本	469	185	量	量	十方无量	十方无量			4	2			リヤウ	＊ハウムリヤウ					28.5		十方无量
30-022-01	唯信鈔文意_専修寺_正月十一日本	470	186	諸	諸	諸佛	諸佛			1	1			シヨ	シヨフチ					28.5		諸佛
30-022-01	唯信鈔文意_専修寺_正月十一日本	471	186	佛	佛	諸佛	諸佛			2	2			フチ	シヨフチ					28.5		諸佛
30-022-01	唯信鈔文意_専修寺_正月十一日本	472	187	乘	乗	一乘大智海	一乗大智海			2	2			シヨウ	＊シヨウタイチカイ					29.1		一乗大智海
30-022-01	唯信鈔文意_専修寺_正月十一日本	473	187	大	大	一乘大智海	一乗大智海			3	2			タイ	＊シヨウタイチカイ					29.2		一乗大智海
30-022-01	唯信鈔文意_専修寺_正月十一日本	474	187	智	智	一乘大智海	一乗大智海			4	1			チ	＊シヨウタイチカイ					29.2		一乗大智海
30-022-01	唯信鈔文意_専修寺_正月十一日本	475	187	海	海	一乘大智海	一乗大智海			5	2			カイ	＊シヨウタイチカイ					29.2		一乗大智海
30-022-01	唯信鈔文意_専修寺_正月十一日本	476	188	誓	誓	誓願	誓願			1	2			セイ	セイクワン					29.2		誓願
30-022-01	唯信鈔文意_専修寺_正月十一日本	477	188	願	願	誓願	誓願			2	2			クワン	セイクワン					29.2		誓願
30-022-01	唯信鈔文意_専修寺_正月十一日本	478	189	成	成	成就	成就シ			1	2			シヤウ	シヤウシユ					29.2		成就
30-022-01	唯信鈔文意_専修寺_正月十一日本	479	189	就	就	成就	成就シ			2	1			シユ	シヤウシユ					29.2		成就
30-022-01	唯信鈔文意_専修寺_正月十一日本	480	190	經	經	阿彌陀經	阿弥陀經			4	2			キヤウ	＊＊＊キヤウ					29.3		阿弥陀經
30-022-01	唯信鈔文意_専修寺_正月十一日本	481	191a	證	證	證誠護念	證誠護念			1	2			シヨウ	シヨウシヤウコネム					29.3		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	482	191a	誠	誠	證誠護念	證誠護念			2	2			シヤウ	シヨウシヤウコネム					29.3		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	483	191a	護	護	證誠護念	證誠護念			3	1			コ	シヨウシヤウコネム					29.3		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	484	191a	念	念	證誠護念	證誠護念			4	2			ネム	シヨウシヤウコネム					29.4		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	485	191b	證	證	證誠護念	證誠護念			1	2			シヨウ	シヨウシヤウコネム					29.4		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	486	191b	誠	誠	證誠護念	證誠護念			2	2			シヤウ	シヨウシヤウコネム					29.4		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	487	191b	護	護	證誠護念	證誠護念			3	1			コ	シヨウシヤウコネム					29.4		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	488	191b	念	念	證誠護念	證誠護念			4	2			ネム	シヨウシヤウコネム					29.5		證誠護念
30-022-01	唯信鈔文意_専修寺_正月十一日本	489	192	大	大	大經	大經			1	2			タイ	タイキヤウ					29.5		大經
30-022-01	唯信鈔文意_専修寺_正月十一日本	490	192	經	經	大經	大經			2	2			キヤウ	タイキヤウ					29.5		大經
30-022-01	唯信鈔文意_専修寺_正月十一日本	491	193	稱	稱	稱名	稱名			1	2			シヨウ	シヨウミヤウ					30.1		稱名
30-022-01	唯信鈔文意_専修寺_正月十一日本	492	193	名	名	稱名	稱名			2	2			ミヤウ	シヨウミヤウ					30.1		稱名
30-022-01	唯信鈔文意_専修寺_正月十一日本	493	194	本	本	本願	本願			1	2			ホン	ホンクワン					30.1		本願
30-022-01	唯信鈔文意_専修寺_正月十一日本	494	194	願	願	本願	本願			2	2			クワン	ホンクワン					30.1		本願
30-022-01	唯信鈔文意_専修寺_正月十一日本	495	195	選	選	選擇	選擇			1	2			セン	センチヤク					30.1		選擇
30-022-01	唯信鈔文意_専修寺_正月十一日本	496	195	擇	擇	選擇	選擇			2	2			チヤク	センチヤク					30.1		選擇
30-022-01	唯信鈔文意_専修寺_正月十一日本	497	196	正	正	正因	正因			1	2			シヤウ	シヤウイン					30.1		正因
30-022-01	唯信鈔文意_専修寺_正月十一日本	498	196	因	因	正因	正因			2	2			イン	シヤウイン					30.1		正因
