資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
30-008-02	遊仙窟_醍醐寺	331	211	滴	滴	滴瀝	滴瀝			1		入	入入							151	
30-008-02	遊仙窟_醍醐寺	332	211	瀝	瀝	滴瀝	滴瀝			2		入	入入							151	
30-008-02	遊仙窟_醍醐寺	333	212	長	長	長廊	長廊			1		平軽	平軽平							152	
30-008-02	遊仙窟_醍醐寺	334	212	廊	廊	長廊	長廊			2		平	平軽平							152	
30-008-02	遊仙窟_醍醐寺	335	213	玳	玳	玳瑁	玳瑁			1		平軽	平軽＊	タイ	タイマイ					153	
30-008-02	遊仙窟_醍醐寺	336	213	瑁	瑁	玳瑁	玳瑁			2			平軽＊	マイ	タイマイ					153	
30-008-02	遊仙窟_醍醐寺	337	214	高	高	高閣	高閣			1		平軽	平軽入							153	
30-008-02	遊仙窟_醍醐寺	338	214	閣	閣	高閣	高閣			2		入	平軽入							153	
30-008-02	遊仙窟_醍醐寺	339	215	鱗	鱗	魚鱗	魚鱗			2				リム	＊リム					154	
30-008-02	遊仙窟_醍醐寺	340	216	雁	雁	雁齒	雁歯			1				カム	カム＊					155	
30-008-02	遊仙窟_醍醐寺	341	217	穹	穹	穹崇	穹崇			1				キウ	キウシウ					155	
30-008-02	遊仙窟_醍醐寺	342	217	崇	崇	穹崇	穹崇			2				シウ	キウシウ					155	
30-008-02	遊仙窟_醍醐寺	343	218	歩	歩	歩歩	歩歩			1		去	去＊							155	
30-008-02	遊仙窟_醍醐寺	344	219	曭	曭	曭朗	曭朗			1				タウ	タウ＊					156	
30-008-02	遊仙窟_醍醐寺	345	220	看	看	看看	看看			1				カン	カン＊					156	
30-008-02	遊仙窟_醍醐寺	346	221	客	客	客主	客主			1		入	入＊							157	
30-008-02	遊仙窟_醍醐寺	347	222	尊	尊	尊卑	尊卑			1										158	声点あるか調査のこと
30-008-02	遊仙窟_醍醐寺	348	223	嫂	嫂	五嫂	五嫂			2				サウ	＊サウ					159	
30-008-02	遊仙窟_醍醐寺	349	224	語	語	語〓	語〓（歹＋舌）			1		上濁	上濁去		＊テム					162	
30-008-02	遊仙窟_醍醐寺	350	224	〓	〓（歹＋舌）	語〓	語〓（歹＋舌）			2		去	上濁去	テム	＊テム					162	
30-008-02	遊仙窟_醍醐寺	351	225	嫂	嫂	五嫂	五嫂			2				サウ	＊サウ					162	
30-008-02	遊仙窟_醍醐寺	352	226	暐	暐	暐曄	暐曄			1		上	上入軽		＊ヨク					163	
30-008-02	遊仙窟_醍醐寺	353	226	曄	曄	暐曄	暐曄			2		入軽	上入軽	ヨク	＊ヨク					163	
30-008-02	遊仙窟_醍醐寺	354	227	麝	麝	麝散	麝散			1		去濁	去濁去	シヤ	シヤ＊					163	
30-008-02	遊仙窟_醍醐寺	355	227	散	散	麝散	麝散			2		去	去濁去							163	
30-008-02	遊仙窟_醍醐寺	356	228	衫	衫	翠衫	翠衫			2		平軽	＊平軽	サム	＊サム					164	
30-008-02	遊仙窟_醍醐寺	357	229	妍	妍	妍雅	妍雅			1				ケム	ケムカ					165	
30-008-02	遊仙窟_醍醐寺	358	229	雅	雅	妍雅	妍雅			2				カ	ケムカ					165	
30-008-02	遊仙窟_醍醐寺	359	230	眞	真	眞成	真成			1		平軽	平軽平							166	
30-008-02	遊仙窟_醍醐寺	360	230	成	成	眞成	真成			2		平	平軽平							167	
30-008-02	遊仙窟_醍醐寺	361	231	物	物	物外	物外			1		入濁	入濁去濁							167	
30-008-02	遊仙窟_醍醐寺	362	231	外	外	物外	物外			2		去濁	入濁去濁							167	
30-008-02	遊仙窟_醍醐寺	363	232	斷	断	斷絶	断絶			1		去	去入軽							167	
30-008-02	遊仙窟_醍醐寺	364	232	絶	絶	斷絶	断絶			2		入軽	去入軽							167	
30-008-02	遊仙窟_醍醐寺	365	233	擧	挙	擧止	挙止			1		上	上上							168	
30-008-02	遊仙窟_醍醐寺	366	233	止	止	擧止	挙止			2		上	上上							168	
30-008-02	遊仙窟_醍醐寺	367	234	可	可	可念	可念			1				カ	カネム					168	
30-008-02	遊仙窟_醍醐寺	368	234	念	念	可念	可念			2				ネム	カネム					168	
30-008-02	遊仙窟_醍醐寺	369	235	鬢	鬢	兩鬢	両鬢			2		去濁	＊去濁							169	
30-008-02	遊仙窟_醍醐寺	370	236	雅	雅	雅妙	雅妙			1		上濁	上濁＊							171	
30-008-02	遊仙窟_醍醐寺	371	237	娃	娃	娃〓	娃〓（女＋尸に辛）			1		平	平平	ワ	ワチ					172	
30-008-02	遊仙窟_醍醐寺	372	237	〓	〓（女＋尸に辛）	娃〓	娃〓（女＋尸に辛）			2		平	平平	チ	ワチ					172	
30-008-02	遊仙窟_醍醐寺	373	238	傍	傍	傍人	傍人			1		平	平平濁							172	
30-008-02	遊仙窟_醍醐寺	374	238	人	人	傍人	傍人			2		平濁	平平濁							172	
30-008-02	遊仙窟_醍醐寺	375	239	侍	侍	侍婢	侍婢			1				シ	シヒ					172	
30-008-02	遊仙窟_醍醐寺	376	239	婢	婢	侍婢	侍婢			2				ヒ	シヒ					172	
30-008-02	遊仙窟_醍醐寺	377	240	釵	釵	釵	釵			1						〔欄外〕見絹反				174	
30-008-02	遊仙窟_醍醐寺	378	241	嫂	嫂	五嫂	五嫂			2				サウ	＊サウ					174	
30-008-02	遊仙窟_醍醐寺	379	242	僶	僶	僶俛	僶俛			1				シヨウ	シヨウヘム	〔欄外〕武尽反				176	
30-008-02	遊仙窟_醍醐寺	380	242	俛	俛	僶俛	僶俛			2				ヘム	シヨウヘム	〔欄外〕亡辨反				176	
30-008-02	遊仙窟_醍醐寺	381	243	辭	辞	辭	辞ス			1		平濁	平濁	シ	シ					176	
30-008-02	遊仙窟_醍醐寺	382	244	烏	烏	烏鵲	烏鵲			1				ヲ	ヲ＊					177	
30-008-02	遊仙窟_醍醐寺	383	245	堂	堂	堂	堂			1		平軽	平軽							178	
30-008-02	遊仙窟_醍醐寺	384	246	金	金	金銀	金銀			1		平軽	平軽入軽濁							179	
30-008-02	遊仙窟_醍醐寺	385	246	銀	銀	金銀	金銀			2		入軽濁	平軽入軽濁							179	
30-008-02	遊仙窟_醍醐寺	386	247	龍	龍	龍鬢	龍鬢			1		平	平平濁		＊ヒン					179	
30-008-02	遊仙窟_醍醐寺	387	247	鬢	鬢	龍鬢	龍鬢			2		平濁	平平濁	ヒン	＊ヒン					179	
30-008-02	遊仙窟_醍醐寺	388	248	緑	緑	緑邊	緑辺			1										180	声点あるか調査のこと
30-008-02	遊仙窟_醍醐寺	389	249	尺	尺	八尺	八尺			2		入軽	＊入軽							180	
30-008-02	遊仙窟_醍醐寺	390	250	象	象	象牙	象牙			1		平	平平濁							180	
30-008-02	遊仙窟_醍醐寺	391	250	牙	牙	象牙	象牙			2		平濁	平平濁	カ	＊カ					180	
30-008-02	遊仙窟_醍醐寺	392	251	緋	緋	緋綾	緋綾			1		平	平＊	ヒ	ヒリヨウ					180	
30-008-02	遊仙窟_醍醐寺	393	251	綾	綾	緋綾	緋綾			2			平＊	リヨウ	ヒリヨウ					180	
30-008-02	遊仙窟_醍醐寺	394	252	帖	帖	帖薦	帖薦			1		入	入去	テウ	テウセム					180	
30-008-02	遊仙窟_醍醐寺	395	252	薦	薦	帖薦	帖薦			2		去	入去	セム	テウセム					180	
30-008-02	遊仙窟_醍醐寺	396	253	褥	褥	褥	褥			1		入	入	ニク	ニク					180	
30-008-02	遊仙窟_醍醐寺	397	254	車	車	車渠	車渠			1		去	去平							180	
30-008-02	遊仙窟_醍醐寺	398	254	渠	渠	車渠	車渠			2		平	去平							180	
30-008-02	遊仙窟_醍醐寺	399	255	馬	馬	馬瑙	馬瑙			1		平軽	平軽平軽							181	
30-008-02	遊仙窟_醍醐寺	400	255	瑙	瑙	馬瑙	馬瑙			1		平軽	平軽平軽							181	
30-008-02	遊仙窟_醍醐寺	401	256	眞	真	眞珠	真珠			1		去	去上濁							181	
30-008-02	遊仙窟_醍醐寺	402	256	珠	珠	眞珠	真珠			2		上濁	去上濁							181	
30-008-02	遊仙窟_醍醐寺	403	257	榻	榻	榻子	榻子			1		入	入＊	タツ	タツシ					182	
30-008-02	遊仙窟_醍醐寺	404	257	子	子	榻子	榻子			2			入＊	シ	タツシ					182	
30-008-02	遊仙窟_醍醐寺	405	258	豹	豹	豹頭	豹頭			1				ヘウ	ヘウ＊					182	
30-008-02	遊仙窟_醍醐寺	406	259	蘭	蘭	蘭草	蘭草			1		去	去＊							182	
30-008-02	遊仙窟_醍醐寺	407	260	坏	坏	坏盞	坏盞			1		去	去平軽							184	
30-008-02	遊仙窟_醍醐寺	408	260	盞	盞	坏盞	坏盞			2		平軽	去平軽	サン	＊サン					184	
30-008-02	遊仙窟_醍醐寺	409	261	交	交	交横	交横			1		平	平平	カウ	カウワウ					184	
30-008-02	遊仙窟_醍醐寺	410	261	横	横	交横	交横			2		平	平平	ワウ	カウワウ					184	
30-008-02	遊仙窟_醍醐寺	411	262	饒	饒	饒劇	饒劇			1		平	平＊	セウ	セウケキ					186	
30-008-02	遊仙窟_醍醐寺	412	262	劇	劇	饒劇	饒劇			2			平＊	ケキ	セウケキ					186	
30-008-02	遊仙窟_醍醐寺	413	263	劇	劇	劇語	劇語			1				ケキ	ケキコ					189	
30-008-02	遊仙窟_醍醐寺	414	263	語	語	劇語	劇語			2				コ	ケキコ					189	
30-008-02	遊仙窟_醍醐寺	415	264	升	升	三升	三升			2				シヨウ	＊シヨウ					193	
30-008-02	遊仙窟_醍醐寺	416	265	江	江	江螺	江螺			1		平軽	平軽＊	カウ	カウラ					193	
30-008-02	遊仙窟_醍醐寺	417	265	螺	螺	江螺	江螺			2			平軽＊	ラ	カウラ					193	
30-008-02	遊仙窟_醍醐寺	418	266	蜯	蜯	海蜯	海蜯			2				ハウ	＊ハウ					194	
30-008-02	遊仙窟_醍醐寺	419	267	竹	竹	竹根	竹根			1		入	入平							194	
30-008-02	遊仙窟_醍醐寺	420	267	根	根	竹根	竹根			2		平	入平							194	
30-008-02	遊仙窟_醍醐寺	421	268	細	細	細眼	細眼			1		去	去＊	セイ	セイ＊					194	
30-008-02	遊仙窟_醍醐寺	422	269	蝎	蝎	蝎唇	蝎唇			1		入	入＊							194	
30-008-02	遊仙窟_醍醐寺	423	270	癭	癭	癭林	癭林			1				エイ	エイ＊					194	
30-008-02	遊仙窟_醍醐寺	424	271	飲	飲	飲器	飲器			1				イン	インキ					195	
30-008-02	遊仙窟_醍醐寺	425	271	器	器	飲器	飲器			2				キ	インキ					195	
30-008-02	遊仙窟_醍醐寺	426	272	兕	兕	兕觥	兕觥			1				シ	シクワウ					195	
30-008-02	遊仙窟_醍醐寺	427	272	觥	觥	兕觥	兕觥			2				クワウ	シクワウ	〔欄外〕古横反				195	
30-008-02	遊仙窟_醍醐寺	428	273	犀	犀	犀角	犀角			1			＊入	セイ	セイ＊					195	
30-008-02	遊仙窟_醍醐寺	429	273	角	角	犀角	犀角			2		入	＊入		セイ＊					195	
30-008-02	遊仙窟_醍醐寺	430	274	尫	尫	尫尫然	尫尫然			1				ワウ	ワウワウ＊					195	
30-008-02	遊仙窟_醍醐寺	431	274	尫	尫	尫尫然	尫尫然			2				ワウ	ワウワウ＊					195	
30-008-02	遊仙窟_醍醐寺	432	275	鵝	鵝	鵝項	鵝項			1		平濁	平濁去	カ	カケイ					196	
30-008-02	遊仙窟_醍醐寺	433	275	項	項	鵝項	鵝項			2		去	平濁去	ケイ	カケイ					196	
