資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	単字_alphabet
50-055-01	ドチリーナ・キリシタン_東洋文庫	3785	2235	大	大	大地	大地	daigi		1				ダイ	ダイヂ					108r-21	バチカン本対応箇所なし	dai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3786	2235	地	地	大地	大地	daigi		2				ヂ	ダイヂ					108r-21	バチカン本対応箇所なし	gi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3787	2236	同	同	同體	同體	dôtai		1				ドゥ	ドゥタイ					108r-24	バチカン本対応箇所なし	dô
50-055-01	ドチリーナ・キリシタン_東洋文庫	3788	2236	體	體	同體	同體	dôtai		2				タイ	ドゥタイ					108r-24	バチカン本対応箇所なし	tai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3789	2237	體	體	體	體	tai		1				タイ	タイ					108r-24	バチカン本対応箇所なし	tai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3790	2238	同	同	同心	同心	dôxin		1				ドゥ	ドゥシン					108r-26	バチカン本対応箇所なし	dô
50-055-01	ドチリーナ・キリシタン_東洋文庫	3791	2238	心	心	同心	同心	dôxin		2				シン	ドゥシン					108r-26	バチカン本対応箇所なし	xin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3792	2239	八	八	八木	八木	fachibocu		1				ハチ	ハチボク					109l-02	バチカン本対応箇所なし	fachi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3793	2239	木	木	八木	八木	fachibocu		2				ボク	ハチボク					109l-02	バチカン本対応箇所なし	bocu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3794	2240	版	版	版	版	fan		1				ハン	ハン					109l-03	バチカン本対応箇所なし	fan
50-055-01	ドチリーナ・キリシタン_東洋文庫	3795	2241	版	版	版木	版木	fangui	混種語	1				ハン	ハンギ					109l-03	バチカン本対応箇所なし	fan
50-055-01	ドチリーナ・キリシタン_東洋文庫	3796	2242	貧	貧	貧者	貧者	finja		1				ヒン	ヒンジャ					109l-16	バチカン本対応箇所なし	fin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3797	2242	者	者	貧者	貧者	finja		2				ジャ	ヒンジャ					109l-16	バチカン本対応箇所なし	ja
50-055-01	ドチリーナ・キリシタン_東洋文庫	3798	2243	非	非	非人	非人	finin		1				ヒ	ヒニン					109l-16	バチカン本対応箇所なし	fi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3799	2243	人	人	非人	非人	finin		2				ニン	ヒニン					109l-16	バチカン本対応箇所なし	nin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3800	2244	評	評	評議	評議	fiǒgui		1				ヒャゥ	ヒャゥギ					109l-17	バチカン本対応箇所なし	fiǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3801	2244	議	議	評議	評議	fiǒgui		2				ギ	ヒャゥギ					109l-17	バチカン本対応箇所なし	gui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3802	2245	談	談	談合	談合	dancǒ		1				ダン	ダンカゥ					109l-17	バチカン本対応箇所なし	dan
50-055-01	ドチリーナ・キリシタン_東洋文庫	3803	2245	合	合	談合	談合	dancǒ		2				カゥ	ダンカゥ					109l-17	バチカン本対応箇所なし	cǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3804	2246	必	必	必定	必定	fitgiǒ		1				ヒっ	ヒっヂャゥ					109l-18	バチカン本対応箇所なし	fit
50-055-01	ドチリーナ・キリシタン_東洋文庫	3805	2246	定	定	必定	必定	fitgiǒ		2				ヂャゥ	ヒっヂャゥ					109l-18	バチカン本対応箇所なし	giǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3806	2247	法	法	法	法	fǒ		1				ハゥ	ハゥ					109l-19	バチカン本対応箇所なし	fǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3807	2248	本	本	本語	本語	fongo		1				ホン	ホンゴ					109l-20	バチカン本対応箇所なし	fon
50-055-01	ドチリーナ・キリシタン_東洋文庫	3808	2248	語	語	本語	本語	fongo		2				ゴ	ホンゴ					109l-20	バチカン本対応箇所なし	go
50-055-01	ドチリーナ・キリシタン_東洋文庫	3809	2249	本	本	本	本	fon		1				ホン	ホン					109l-20	バチカン本対応箇所なし	fon
50-055-01	ドチリーナ・キリシタン_東洋文庫	3810	2250	法	法	法式	法式	fǒxiqi		1				ハゥ	ハゥシキ					109l-22	バチカン本対応箇所なし	fǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3811	2250	式	式	法式	法式	fǒxiqi		2				シキ	ハゥシキ					109l-22	バチカン本対応箇所なし	xiqi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3812	2251	法	法	法度	法度	fatto		1				ハッ	ハット					109l-22	バチカン本対応箇所なし	fat
50-055-01	ドチリーナ・キリシタン_東洋文庫	3813	2251	度	度	法度	法度	fatto		2				ト	ハット					109l-22	バチカン本対応箇所なし	to
50-055-01	ドチリーナ・キリシタン_東洋文庫	3814	2252	不	不	不可	不可	fuca		1				フ	フカ					109l-23	バチカン本対応箇所なし	fu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3815	2252	可	可	不可	不可	fuca		2				カ	フカ					109l-23	バチカン本対応箇所なし	ca
50-055-01	ドチリーナ・キリシタン_東洋文庫	3816	2253	不	不	不可思議	不可思議	fucaxigui		1				フ	フカシギ					109l-24	バチカン本対応箇所なし	fu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3817	2253	可	可	不可思議	不可思議	fucaxigui		2				カ	フカシギ					109l-24	バチカン本対応箇所なし	ca
50-055-01	ドチリーナ・キリシタン_東洋文庫	3818	2253	思	思	不可思議	不可思議	fucaxigui		3				シ	フカシギ					109l-24	バチカン本対応箇所なし	xi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3819	2253	議	議	不可思議	不可思議	fucaxigui		4				ギ	フカシギ					109l-24	バチカン本対応箇所なし	gui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3820	2254	義	義	義	義	gui		1				ギ	ギ					109l-25	バチカン本対応箇所なし	gui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3821	2255	不	不	不足	不足	fusocu		1				フ	フソク					109l-27	バチカン本対応箇所なし	fu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3822	2255	足	足	不足	不足	fusocu		2				ソク	フソク					109l-27	バチカン本対応箇所なし	socu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3823	2256	不	不	不退	不退	futai		1				フ	フタイ					109l-28	バチカン本対応箇所なし	fu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3824	2256	退	退	不退	不退	futai		2				タイ	フタイ					109l-28	バチカン本対応箇所なし	tai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3825	2257	不	不	不請	不請	fuxǒ		1				フ	フシャゥ					109l-31	バチカン本対応箇所なし	fu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3826	2257	請	請	不請	不請	fuxǒ		2				シャゥ	フシャゥ					109l-31	バチカン本対応箇所なし	xǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3827	2258	氣	氣	氣	氣	qi		1				キ	キ					109l-31	バチカン本対応箇所なし	qi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3828	2259	重	重	重犯	重犯	giǔbon		1				ヂュゥ	ヂュゥボン					109l-34	バチカン本対応箇所なし	giǔ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3829	2259	犯	犯	重犯	重犯	giǔbon		2				ボン	ヂュゥボン					109l-34	バチカン本対応箇所なし	bon
50-055-01	ドチリーナ・キリシタン_東洋文庫	3830	2260	解	解	解脱	解脱	guedat		1				ゲ	ゲダっ					109r-01	バチカン本対応箇所なし	gue
50-055-01	ドチリーナ・キリシタン_東洋文庫	3831	2260	脱	脱	解脱	解脱	guedat		2				ダっ	ゲダっ					109r-01	バチカン本対応箇所なし	dat
50-055-01	ドチリーナ・キリシタン_東洋文庫	3832	2261	自	自	自由	自由	iiyǔ		1				ジ	ジユゥ					109r-01	バチカン本対応箇所なし	ii
50-055-01	ドチリーナ・キリシタン_東洋文庫	3833	2261	由	由	自由	自由	iiyǔ		2				ユゥ	ジユゥ					109r-01	バチカン本対応箇所なし	yǔ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3834	2262	眼	眼	眼	眼	guen		1				ゲン	ゲン					109r-02	バチカン本対応箇所なし	guen
50-055-01	ドチリーナ・キリシタン_東洋文庫	3835	2263	耳	耳	耳	耳	ni		1				ニ	ニ					109r-02	バチカン本対応箇所なし	ni
50-055-01	ドチリーナ・キリシタン_東洋文庫	3836	2264	鼻	鼻	鼻	鼻	bi		1				ビ	ビ					109r-02	バチカン本対応箇所なし	bi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3837	2265	舌	舌	舌	舌	jet		1				ゼっ	ゼっ					109r-02	バチカン本対応箇所なし	jet
50-055-01	ドチリーナ・キリシタン_東洋文庫	3838	2266	身	身	身	身	xin		1				シン	シン					109r-02	バチカン本対応箇所なし	xin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3839	2267	行	行	行儀	行儀	guiǒgui		1				ギャゥ	ギャゥギ					109r-05	バチカン本対応箇所なし	guiǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3840	2267	儀	儀	行儀	行儀	guiǒgui		2				ギ	ギャゥギ					109r-05	バチカン本対応箇所なし	gui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3841	2268	所	所	所作	所作	xosa		1				ショ	ショサ					109r-05	バチカン本対応箇所なし	xo
50-055-01	ドチリーナ・キリシタン_東洋文庫	3842	2268	作	作	所作	所作	xosa		2				サ	ショサ					109r-05	バチカン本対応箇所なし	sa
50-055-01	ドチリーナ・キリシタン_東洋文庫	3843	2269	義	義	義絶	義絶	guijet		1				ギ	ギゼっ					109r-06	バチカン本対応箇所なし	gui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3844	2269	絶	絶	義絶	義絶	guijet		2				ゼっ	ギゼっ					109r-06	バチカン本対応箇所なし	jet
50-055-01	ドチリーナ・キリシタン_東洋文庫	3845	2270	言	言	言上し	言上し	gonjǒ xi	混種語	1				ゴン	ゴンジャゥシ					109r-08	バチカン本対応箇所なし	gon
50-055-01	ドチリーナ・キリシタン_東洋文庫	3846	2270	上	上	言上し	言上し	gonjǒ xi	混種語	2				ジャゥ	ゴンジャゥシ					109r-08	バチカン本対応箇所なし	jǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3847	2271	狗	狗	狗賓	狗賓	gufin		1				グ	グヒン					109r-10	バチカン本対応箇所なし	gu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3848	2271	賓	賓	狗賓	狗賓	gufin		2				ヒン	グヒン					109r-10	バチカン本対応箇所なし	fin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3849	2272	天	天	天狗	天狗	tengu		1				テン	テング					109r-10	バチカン本対応箇所なし	ten
50-055-01	ドチリーナ・キリシタン_東洋文庫	3850	2272	狗	狗	天狗	天狗	tengu		2				グ	テング					109r-10	バチカン本対応箇所なし	gu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3851	2273	邪	邪	邪推	邪推	iasui		1				ジャ	ジャスイ					109r-13	バチカン本対応箇所なし	ia
50-055-01	ドチリーナ・キリシタン_東洋文庫	3852	2273	推	推	邪推	邪推	iasui		2				スイ	ジャスイ					109r-13	バチカン本対応箇所なし	sui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3853	2274	推	推	推量	推量	suiriǒ		1				スイ	スイリャゥ					109r-13	バチカン本対応箇所なし	sui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3854	2274	量	量	推量	推量	suiriǒ		2				リャゥ	スイリャゥ					109r-13	バチカン本対応箇所なし	riǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3855	2275	一	一	一類	一類	ichirui		1				イチ	イチルイ					109r-15	バチカン本対応箇所なし	ichi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3856	2275	類	類	一類	一類	ichirui		2				ルイ	イチルイ					109r-15	バチカン本対応箇所なし	rui
50-055-01	ドチリーナ・キリシタン_東洋文庫	3857	2276	一	一	一紙	一紙	ixxi		1				イッ	イッシ					109r-21	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3858	2276	紙	紙	一紙	一紙	ixxi		2				シ	イッシ					109r-21	バチカン本対応箇所なし	xi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3859	2277	一	一	一枚	一枚	ichimai		1				イチ	イチマイ					109r-21	バチカン本対応箇所なし	ichi
50-055-01	ドチリーナ・キリシタン_東洋文庫	3860	2277	枚	枚	一枚	一枚	ichimai		2				マイ	イチマイ					109r-21	バチカン本対応箇所なし	mai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3861	2278	一	一	一心不亂	一心不亂	ixxin puran		1				イッ	イッシンプラン					109r-23	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3862	2278	心	心	一心不亂	一心不亂	ixxin puran		2				シン	イッシンプラン					109r-23	バチカン本対応箇所なし	xin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3863	2278	不	不	一心不亂	一心不亂	ixxin puran		3				プ	イッシンプラン					109r-23	バチカン本対応箇所なし	pu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3864	2278	亂	亂	一心不亂	一心不亂	ixxin puran		4				ラン	イッシンプラン					109r-23	バチカン本対応箇所なし	ran
50-055-01	ドチリーナ・キリシタン_東洋文庫	3865	2279	信	信	信心	信心	xinjin		1				シン	シンジン					109r-23	バチカン本対応箇所なし	xin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3866	2279	心	心	信心	信心	xinjin		2				ジン	シンジン					109r-23	バチカン本対応箇所なし	jin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3867	2280	一	一	一身	一身	ixxin		1				イッ	イッシン					109r-26	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3868	2280	身	身	一身	一身	ixxin		2				シン	イッシン					109r-26	バチカン本対応箇所なし	xin
50-055-01	ドチリーナ・キリシタン_東洋文庫	3869	2281	一	一	一處	一處	ixxo		1				イッ	イッショ					110l-01	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3870	2281	處	處	一處	一處	ixxo		2				ショ	イッショ					110l-01	バチカン本対応箇所なし	xo
50-055-01	ドチリーナ・キリシタン_東洋文庫	3871	2282	一	一	一生涯	一生涯	ixxǒgai		1				イッ	イッシャゥガイ					110l-03	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3872	2282	生	生	一生涯	一生涯	ixxǒgai		2				シャゥ	イッシャゥガイ					110l-03	バチカン本対応箇所なし	xǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3873	2282	涯	涯	一生涯	一生涯	ixxǒgai		3				ガイ	イッシャゥガイ					110l-03	バチカン本対応箇所なし	gai
50-055-01	ドチリーナ・キリシタン_東洋文庫	3874	2283	一	一	一世	一世	ixxe		1				イッ	イッセ					110l-03	バチカン本対応箇所なし	ix
50-055-01	ドチリーナ・キリシタン_東洋文庫	3875	2283	世	世	一世	一世	ixxe		2				セ	イッセ					110l-03	バチカン本対応箇所なし	xe
50-055-01	ドチリーナ・キリシタン_東洋文庫	3876	2284	前	前	前後	前後	iengo		1				ゼン	ゼンゴ					110l-07	バチカン本対応箇所なし	ien
50-055-01	ドチリーナ・キリシタン_東洋文庫	3877	2284	後	後	前後	前後	iengo		2				ゴ	ゼンゴ					110l-07	バチカン本対応箇所なし	go
50-055-01	ドチリーナ・キリシタン_東洋文庫	3878	2285	善	善	善根	善根	iengon		1				ゼン	ゼンゴン					110l-09	バチカン本対応箇所なし	ien
50-055-01	ドチリーナ・キリシタン_東洋文庫	3879	2285	根	根	善根	善根	iengon		2				ゴン	ゼンゴン					110l-09	バチカン本対応箇所なし	gon
50-055-01	ドチリーナ・キリシタン_東洋文庫	3880	2286	所	所	所作	所作	xosa		1				ショ	ショサ					110l-09	バチカン本対応箇所なし	xo
50-055-01	ドチリーナ・キリシタン_東洋文庫	3881	2286	作	作	所作	所作	xosa		2				サ	ショサ					110l-09	バチカン本対応箇所なし	sa
50-055-01	ドチリーナ・キリシタン_東洋文庫	3882	2287	實	實	實否	實否	iippu		1				ジッ	ジップ					110l-10	バチカン本対応箇所なし	iip
50-055-01	ドチリーナ・キリシタン_東洋文庫	3883	2287	否	否	實否	實否	iippu		2				プ	ジップ					110l-10	バチカン本対応箇所なし	pu
50-055-01	ドチリーナ・キリシタン_東洋文庫	3884	2288	時	時	時節	時節	iixet		1				ジ	ジセっ					110l-14	バチカン本対応箇所なし	ii
50-055-01	ドチリーナ・キリシタン_東洋文庫	3885	2288	節	節	時節	時節	iixet		2				セっ	ジセっ					110l-14	バチカン本対応箇所なし	xet
50-055-01	ドチリーナ・キリシタン_東洋文庫	3886	2289	時	時	時分	時分	iibun		1				ジ	ジブン					110l-14	バチカン本対応箇所なし	ii
50-055-01	ドチリーナ・キリシタン_東洋文庫	3887	2289	分	分	時分	時分	iibun		2				ブン	ジブン					110l-14	バチカン本対応箇所なし	bun
50-055-01	ドチリーナ・キリシタン_東洋文庫	3888	2290	充	充	充滿し	充滿し	iǔman xi	混種語	1				ジュゥ	ジュゥマンシ					110l-15	バチカン本対応箇所なし	iǔ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3889	2290	滿	滿	充滿し	充滿し	iǔman xi	混種語	2				マン	ジュゥマンシ					110l-15	バチカン本対応箇所なし	man
50-055-01	ドチリーナ・キリシタン_東洋文庫	3890	2291	准	准	准ず	准ず	iunzu	混種語	1				ジュン	ジュンズ					110l-07	バチカン本対応箇所なし	iun
50-055-01	ドチリーナ・キリシタン_東洋文庫	3891	2292	妄	妄	妄語	妄語	mǒgo		1				マゥ	マゥゴ					110l-13	バチカン本対応箇所なし	mǒ
50-055-01	ドチリーナ・キリシタン_東洋文庫	3892	2292	語	語	妄語	妄語	mǒgo		2				ゴ	マゥゴ					110l-13	バチカン本対応箇所なし	go
