資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1203	682	庭	庭	庭上	庭上			1		平	平去							1-36a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1204	682	上	上	庭上	庭上			2	2	去	平去							1-36a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1205	683	錦	錦	錦繍	錦繍			1		上	上去		＊シウ					1-36a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1206	683	繍	繍	錦繍	錦繍			2	2	去	上去	シウ	＊シウ					1-36a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1207	684	外	外	外物	外物			1	2	去濁	去濁入濁							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1208	684	物	物	外物	外物			2		入濁	去濁入濁							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1209	685	松	松	松澗	松澗			1		平	平去							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1210	685	澗	澗	松澗	松澗			2	2	去	平去							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1211	686	餘	餘	餘波	餘波			1		平	平平							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1212	686	波	波	餘波	餘波			2		平	平平							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1213	687	合	合	合力	合力			1		平	平入							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1214	687	力	力	合力	合力			2		入	平入							1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1215	688	錦	錦	錦江	錦江			1		上	上平		＊カウ					1-36a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1216	688	江	江	錦江	錦江			2		平	上平	カウ	＊カウ					1-36a5	「江」右傍書入	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1217	689	三	三	三秋	三秋			1		平軽	平軽平							1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1218	689	秋	秋	三秋	三秋			2		平	平軽平							1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1219	690	宮	宮	宮漏	宮漏			1		平軽	平軽去		＊ロウ					1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1220	690	漏	漏	宮漏	宮漏			2	2	去	平軽去	ロウ	＊ロウ					1-36b3	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1221	691	空	空	空階	空階			1		平	平平	コウ／クウ	コウカイ					1-36b3	「クウ」別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1222	691	階	階	空階	空階			2		平	平平	カイ	コウカイ					1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1223	692	萬	万	萬里	万里			1	2	去濁	去濁上							1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1224	692	里	里	萬里	万里			2		上	去濁上							1-36b3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1225	693	_	_	_園	_園			1		平	平平	キヤウ	キヤウ＊					1-36b4	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1226	693	園	園	_園	_園			2		平	平平		キヤウ＊					1-36b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1227	694	落	落	落葉	落葉			1		入	入入							1-36b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1228	694	葉	葉	落葉	落葉			2		入	入入							1-36b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1229	695	藤	藤	藤杖	藤杖			1		平	平去濁							1-36b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1230	695	杖	杖	藤杖	藤杖			2	2	去濁	平去濁							1-36b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1231	696	梧	梧	梧桐	梧桐			1		平	平平		＊クワウ					1-36b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1232	696	桐	桐	梧桐	梧桐			2		平	平平	クワウ	＊クワウ					1-36b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1233	697	_	_	_葉	_葉			1		平	平入	クワウ	クワウ＊					1-36b5	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1234	697	葉	葉	_葉	_葉			2		入	平入		クワウ＊					1-36b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1235	698	城	城	城柳	城柳			1		平	平上	〔左〕シヤウ	シヤウ＊					1-36b6	仮名音注左傍、別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1236	698	柳	柳	城柳	城柳			2		上	平上		シヤウ＊					1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1237	699	宮	宮	宮槐	宮槐			1		平軽	平軽平		＊クワイ					1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1238	699	槐	槐	宮槐	宮槐			2		平	平軽平	クワイ	＊クワイ					1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1239	700	搖	揺	搖落	揺落			1		去	去入	ヨウ	ヨウ＊					1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1240	700	落	落	搖落	揺落			2		入	去入		ヨウ＊					1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1241	701	貴	貴	貴人	貴人			1	1	上	上平濁							1-36b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1242	701	人	人	貴人	貴人			2		平濁	上平濁							1-36b6	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1243	702	梧	梧	梧楸	梧楸			1		平濁	平濁平	コ	コシウ					1-37a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1244	702	楸	楸	梧楸	梧楸			2		平	平濁平	シウ	コシウ					1-37a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1245	703	鷓	鷓	鷓鴣	鷓鴣			1	1	上	上平	シヤ	シヤコ					1-37a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1246	703	鴣	鴣	鷓鴣	鷓鴣			2		平	上平	コ	シヤコ					1-37a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1247	704	數	數	數片	數片			1		上	上去							1-37a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1248	704	片	片	數片	數片			2	2	去	上去							1-37a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1249	705	樵	樵	樵蘇	樵蘇			1		平	平＊	セウ	セウソ					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1250	705	蘇	蘇	樵蘇	樵蘇			2			平＊	ソ	セウソ					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1251	706	往	往	往反	往反			1		上	上上濁	ワウ	ワウヘン					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1252	706	反	反	往反	往反			2		上濁	上上濁	ヘン	ワウヘン					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1253	707	朱	朱	朱買臣	朱買臣			1		平	平上濁平	シユ	シユハヰ＊					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1254	707	買	買	朱買臣	朱買臣			2		上濁	平上濁平	ハヰ	シユハヰ＊					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1255	707	臣	臣	朱買臣	朱買臣			3		平	平上濁平		シユハヰ＊					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1256	708	隱	隠	隱逸	隠逸			1		上	上入	イン	インイツ					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1257	708	逸	逸	隱逸	隠逸			2		入	上入	イツ	インイツ					1-37a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1258	709	優	優	優遊	優遊			1		平軽	平軽平	イウ	イウ＊					1-37a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1259	709	遊	遊	優遊	優遊			2		平	平軽平		イウ＊					1-37a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1260	710	葛	葛	葛稚仙	葛稚仙			1		入	入上＊	カツ	カツチ＊					1-37a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1261	710	稚	稚	葛稚仙	葛稚仙			2	1	上	入上＊	チ	カツチ＊					1-37a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1262	711	呉	呉	呉苑	呉苑			1		平濁	平濁上	コ	コエン					1-37a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1263	711	苑	苑	呉苑	呉苑			2		上	平濁上	エン	コエン					1-37a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1264	712	漢	漢	漢林	漢林			1	2	去	去平							1-37a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1265	712	林	林	漢林	漢林			2		平	去平							1-37a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1266	713	蕭	蕭	蕭瑟	蕭瑟			1		平軽	平軽入		＊シツ					1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1267	713	瑟	瑟	蕭瑟	蕭瑟			2		入	平軽入	シツ	＊シツ					1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1268	714	飛	飛	飛泉	飛泉			1		平	平平							1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1269	714	泉	泉	飛泉	飛泉			2		平	平平							1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1270	715	雅	雅	雅琴	雅琴			1		上濁	上濁平	カ	カキン					1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1271	715	琴	琴	雅琴	雅琴			2		平	上濁平	キン	カキン					1-37a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1272	716	萬	万	萬里	万里			1	2	去濁	去濁上							1-37b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1273	716	里	里	萬里	万里			2		上	去濁上							1-37b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1274	717	三	三	三春	三春			1		平軽	平軽平							1-37b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1275	717	春	春	三春	三春			2		平	平軽平							1-37b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1276	718	歳	歳	歳月	歳月			1	2	去	去入濁							1-37b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1277	718	月	月	歳月	歳月			2		入濁	去入濁							1-37b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1278	719	尋	尋	尋陽	尋陽			1		平	平平	シン	シン＊					1-38a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1279	719	陽	陽	尋陽	尋陽			2		平	平平		シン＊					1-38a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1280	720	彭	彭	彭蠡	彭蠡			1		平	平上	ハウ	ハウレイ					1-38a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1281	720	蠡	蠡	彭蠡	彭蠡			2		上	平上	レイ	ハウレイ					1-38a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1282	721	朶	朶	四五朶	四五朶			3		上濁	＊＊上濁	タ	＊＊タ					1-38a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1283	722	兩	兩	兩三行	兩三行			1		上	上平軽平							1-38a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1284	722	三	三	兩三行	兩三行			2		平軽	上平軽平							1-38a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1285	722	行	行	兩三行	兩三行			3		平	上平軽平							1-38a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1286	723	點	點	點	點			1		上	上							1-38a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1287	724	虚	虚	虚弓	虚弓			1		平軽	平軽平	キヨ	キヨ＊					1-38a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1288	724	弓	弓	虚弓	虚弓			2		平	平軽平		キヨ＊					1-38a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1289	725	上	上	上弦	上弦			1	2	去／（平濁）	去平		＊クヱン					1-38a3	平濁点剥落	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1290	725	弦	弦	上弦	上弦			2		平／（上？）	平	クヱン	＊クヱン					1-38a3	上声点？剥落か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1291	726	奔	奔	奔箭	奔箭			1		平	平去	ホン	ホンセン					1-38a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1292	726	箭	箭	奔箭	奔箭			2		去	平去	セン	ホンセン					1-38a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1293	727	流	流	下流	下流			2		平	＊平							1-38a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1294	728	急	急	急	急			1				〔左〕キウ						1-38a4	仮名音注左傍、右傍「スミヤナルニ」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1295	729	碧	碧	碧落	碧落			1		入	入入							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1296	729	落	落	碧落	碧落			2		入	入入							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1297	730	書	書	書	書			1				シヨ						1-38a5	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1298	731	_	_	_紙	_紙			1		平軽	平軽去							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1299	731	紙	紙	_紙	_紙			2		去	平軽去							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1300	732	霜	霜	霜林	霜林			1		平	平平							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1301	732	林	林	霜林	霜林			2		平	平平							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1302	733	錦	錦	錦機	錦機			1		上	上平							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1303	733	機	機	錦機	錦機			2		平	上平							1-38a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1304	734	碧	碧	碧玉	碧玉			1		入	入入濁							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1305	734	玉	玉	碧玉	碧玉			2		入濁	入入濁							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1306	735	_	_	_苔	_苔			1		平軽	平軽平							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1307	735	苔	苔	_苔	_苔			2		平	平軽平							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1308	736	數	數	數行	數行			1		上	上平							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1309	736	行	行	數行	數行			2		平	上平							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1310	737	書	書	書	書			1		平	平							1-38a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1311	738	雲	雲	雲衣	雲衣			1		平	平平							1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1312	738	衣	衣	雲衣	雲衣			2		平	平平							1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1313	739	范	范	范敍	范叙			1	2	去	去入	ハン	ハンシク					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1314	739	敍	叙	范敍	范叙			2		入	去入	シク	ハンシク					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1315	740	羇	羇	羇中	羇中			1		平	平平	キ	キ＊					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1316	740	中	中	羇中	羇中			2		平	平平		キ＊					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1317	741	風	風	風櫓	風櫓			1		平軽	平軽上		＊ロ					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1318	741	櫓	櫓	風櫓	風櫓			2		上	平軽上	ロ	＊ロ					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1319	742	_	_	_湘	_湘			1		平軽	平軽平	セウ	セウシヤウ					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1320	742	湘	湘	_湘	_湘			2		平	平軽平	シヤウ	セウシヤウ					1-38b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1321	743	山	山	山腰	山腰			1		平	平平		＊エウ					1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1322	743	腰	腰	山腰	山腰			2		平	平平	エウ	＊エウ					1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1323	744	歸	歸	歸雁	歸雁			1		平	平去濁							1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1324	744	雁	雁	歸雁	歸雁			2	2	去濁	平去濁							1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1325	745	水	水	水面	水面			1		上	上去							1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1326	745	面	面	水面	水面			2	2	去	上去							1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1327	746	新	新	新虹	新虹			1		平軽	平軽平軽		＊コウ					1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1328	746	虹	虹	新虹	新虹			2		平軽	平軽平軽	コウ	＊コウ					1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1329	747	巾	巾	巾	巾			1				キム	キム					1-38b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1330	748	切	切	切々	切々			1		入	入＊	セツ	セツ＊					1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1331	749	暗	暗	暗窓	暗窓			1	2	上	上平							1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1332	749	窓	窓	暗窓	暗窓			2		平	上平							1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1333	750	_	_	_々	_々			1		平	平＊	エウ	エウ＊					1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1334	751	深	深	深草	深草			1		平	平上							1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1335	751	草	草	深草	深草			2		上	平上							1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1336	752	婦	婦	思婦	思婦			2				フ	＊フ					1-39a1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1337	753	幽	幽	幽人	幽人			1		平軽	平軽平濁							1-39a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1338	753	人	人	幽人	幽人			2		平濁	平軽平濁							1-39a2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1339	754	霜	霜	霜草	霜草			1		平	平上							1-39a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1340	754	草	草	霜草	霜草			2		上	平上							1-39a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1341	755	風	風	風枝	風枝			1		平軽	平軽＊							1-39a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1342	756	短	短	短脚	短脚			1		上	上入							1-39a4	ヲコト点「ニ」剥落	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1343	756	脚	脚	短脚	短脚			2		入	上入							1-39a4	ヲコト点「ニ」剥落	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1344	757	空	空	空心	空心			1		平軽	平軽平	コウ	コウシン					1-39a4	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1345	757	心	心	空心	空心			2		平	平軽平	シン	コウシン					1-39a4	仮名音注別筆か	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1346	758	山	山	山館	山館			1		平	平去		＊クワン					1-39a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1347	758	館	館	山館	山館			2	2	去	平去	クワン	＊クワン					1-39a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1348	759	野	野	野亭	野亭			1		上	上平		＊テイ					1-39a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1349	759	亭	亭	野亭	野亭			2		平	上平	テイ	＊テイ					1-39a5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1350	760	_	_	_邊	_邊			1		平	平平軽	ソウ	ソウ＊					1-39a6	大系本「叢邊」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1351	760	邊	邊	_邊	_邊			2		平軽	平平軽		ソウ＊					1-39a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1352	761	風	風	風聞	風聞			1		平軽	平軽平濁							1-39a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1353	761	聞	聞	風聞	風聞			2		平濁	平軽平濁							1-39a6	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1354	762	吟	吟	吟	吟			1		平軽濁	平軽濁	キム	キム					1-39a6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1355	763	蒼	蒼	蒼苔	蒼苔			1		平	平平							1-39b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1356	763	苔	苔	蒼苔	蒼苔			2		平	平平							1-39b4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1357	764	苹	苹	苹	苹			1		平／上？	平／上？							1-39b5	上声点？、右傍「ウキクサヲ」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1358	765	變	變	變	變			1	2	去	去	ヘム	ヘム					1-39b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1359	766	_	_	_風	_風			1		入	入平軽							1-39b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1360	766	風	風	_風	_風			2		平軽	入平軽							1-39b5		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1361	767	初	初	初三夜	初三夜			1		平	平平軽＊		＊＊ヤ					1-40a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1362	767	三	三	初三夜	初三夜			2		平軽	平平軽＊		＊＊ヤ					1-40a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1363	767	夜	夜	初三夜	初三夜			3	1			ヤ	＊＊ヤ					1-40a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1364	768	眞	眞	眞珠	眞珠			1		去	去上濁							1-40a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1365	768	珠	珠	眞珠	眞珠			2		上濁	去上濁							1-40a3		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1366	769	蘭	蘭	蘭_	蘭_			1		平	平平		＊ソウ					1-40a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1367	769	_	_	蘭_	蘭_			2		平	平平	ソウ	＊ソウ					1-40a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1368	770	寒	寒	寒玉	寒玉			1		平	平入濁							1-40a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1369	770	玉	玉	寒玉	寒玉			2		入濁	平入濁							1-40a4	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1370	771	松	松	松葉	松葉			1		平	平＊							1-40a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1371	772	雅	雅	雅琴	雅琴			1		上濁	上濁平	カ	カ＊					1-40a4	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1372	772	琴	琴	雅琴	雅琴			2		平	上濁平		カ＊					1-40a4		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1373	773	竹	竹	竹霧	竹霧			1		入	入去濁		＊ム					1-40b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1374	773	霧	霧	竹霧	竹霧			2	1	去濁	入去濁	ム	＊ム					1-40b1	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1375	774	蘋	蘋	蘋風	蘋風			1		平	平平軽	ヒン	ヒン＊					1-40b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1376	774	風	風	蘋風	蘋風			2		平軽	平平軽		ヒン＊					1-40b1		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1377	775	暗	暗	暗	暗			1				アン	アン					1-40b1	本文「暖」を左傍「暗」に訂す	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1378	776	晩	晩	晩	晩			1				ハン	ハン					1-40b1	本文「暖」に対し右傍「晩イ」として異本注記	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1379	777	愛	愛	愛	愛			1	2	去	去							1-40b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1380	778	朝	朝	朝雲	朝雲			1		平	平平							1-40b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1381	778	雲	雲	朝雲	朝雲			2		平	平平							1-40b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1382	779	馬	馬	馬鞍	馬鞍			1		上濁	上濁平軽		＊アム					1-40b2	濁声点「-o」	
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1383	779	鞍	鞍	馬鞍	馬鞍			2		平軽	上濁平軽	アム	＊アム					1-40b2		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1384	780	千	千	千聲	千聲			1		平	平平							1-40b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1385	780	聲	聲	千聲	千聲			2		平	平平							1-40b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1386	781	萬	万	萬聲	万聲			1	2	去濁	去濁＊							1-40b6		
30-040-02	岩瀬文庫蔵延慶二年識語本和漢朗詠集	1387	782	北	北	北斗	北斗			1		入	入上		＊トウ					1-41a1		
