資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考
40-016-03	新猿楽記_尊経閣文庫_康永本	276	160	將	将	將基	将基			1		〔朱〕去	去上濁							095-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	277	160	基	基	將基	将基			2		〔朱〕上濁	去上濁							095-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	278	161	彈	弾	彈基	弾基			1		〔朱〕平	平平濁							095-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	279	161	基	基	彈基	弾基			2		〔朱〕平濁	平平濁							095-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	280	162	長	長	長歌	長歌			1		〔朱〕平	平上							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	281	162	歌	歌	長歌	長歌			2		〔朱〕上	平上							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	282	163	短	短	短歌	短歌			1		〔朱〕平	平上							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	283	163	歌	歌	短歌	短歌			2		〔朱〕上	平上							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	284	164	旋	旋	旋頭	旋頭			1		〔朱〕平	平平濁							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	285	164	頭	頭	旋頭	旋頭			2		〔朱〕平濁	平平濁							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	286	165	混	混	混本	混本			1		〔朱〕去	去平濁							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	287	165	本	本	混本	混本			2		〔朱〕平濁	去平濁							095-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	288	166	畫	画	畫女	画女			1		〔朱〕平濁	平濁上濁							096-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	289	166	女	女	畫女	画女			2		〔朱〕上濁	平濁上濁							096-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	290	167	末	末	末孫	末孫			1		〔朱〕入濁	入濁平							096-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	291	167	孫	孫	末孫	末孫			2		〔朱〕平	入濁平							096-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	292	168	寵	寵	寵愛	寵愛			1		〔朱〕去	去平							096-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	293	168	愛	愛	寵愛	寵愛			2		〔朱〕平	去平							096-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	294	169	饗	饗	饗應	饗応			1		〔朱〕上	上＊							096-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	295	170	艷	艶	艷書	艶書			1		〔朱〕去	去上濁							096-15	
40-016-03	新猿楽記_尊経閣文庫_康永本	296	170	書	書	艷書	艶書			2		〔朱〕上濁	去上濁							096-15	
40-016-03	新猿楽記_尊経閣文庫_康永本	297	171	形	形	形貌	形貌			1		〔朱〕去濁	去濁上							097-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	298	171	貌	貌	形貌	形貌			2		〔朱〕上	去濁上							097-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	299	172	翡	翡	翡翠	翡翠			1		〔朱〕平	平去	〔墨〕ヒ	ヒスイ					097-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	300	172	翠	翠	翡翠	翡翠			2		〔朱〕去	平去	〔墨〕スイ	ヒスイ					097-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	301	173	嬋	嬋	嬋娟	嬋娟			1		〔朱〕平	平＊							097-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	302	174	蘭	蘭	蘭麝	蘭麝			1		〔朱〕平	平上濁							097-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	303	174	麝	麝	蘭麝	蘭麝			2		〔朱〕上濁	平上濁							097-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	304	175	艷	艶	艷	艶			1		〔朱〕去	去							097-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	305	176	長	長	頤長	頤長			2		〔朱〕平	＊平							097-12	
40-016-03	新猿楽記_尊経閣文庫_康永本	306	177	_	_	淫_	淫_			2		〔朱〕入	＊入							098-02	
40-016-03	新猿楽記_尊経閣文庫_康永本	307	178	心	心	心操	心操			1		〔朱〕平	平去濁							098-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	308	178	操	操	心操	心操			2		〔朱〕去濁	平去濁							098-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	309	179	_	_	_	_			1		〔朱〕平濁	平濁	〔墨〕シン	シン					098-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	310	180	家	家	家治	家治			1		〔朱〕平	平平濁	〔墨〕ケ　	ケ＊　					098-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	311	180	治	治	家治	家治			2		〔朱〕平濁	平平濁	　	ケ＊　					098-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	312	181	營	営	營世	営世			1		〔朱〕平	平去	〔墨〕ヱイ	ヱイセイ					098-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	313	181	世	世	營世	営世			2		〔朱〕去	平去	〔墨〕セイ	ヱイセイ					098-04	
40-016-03	新猿楽記_尊経閣文庫_康永本	314	182	弊	弊	弊衣	弊衣			1		〔朱〕平	平上							098-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	315	182	衣	衣	弊衣	弊衣			2		〔朱〕上	平上							098-08	
40-016-03	新猿楽記_尊経閣文庫_康永本	316	183	調	調	不調	不調			2		〔朱〕上濁	＊上濁							098-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	317	184	白	白	白物	白物			1		〔墨〕入	入入濁							098-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	318	184	物	物	白物	白物			2		〔墨〕入濁	入入濁							098-10	
40-016-03	新猿楽記_尊経閣文庫_康永本	319	185	短	短	短弱	短弱			1		〔朱〕平	平入濁							098-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	320	185	弱	弱	短弱	短弱			2		〔朱〕入濁	平入濁							098-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	321	186	顔	顔	豐顔	豊顔			2		〔朱〕平濁	＊平濁							098-11	
40-016-03	新猿楽記_尊経閣文庫_康永本	322	187	博	博	博奕	博奕			1		〔朱〕入濁	入濁入							098-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	323	187	奕	奕	博奕	博奕			2		〔朱〕入	入濁入							098-13	
40-016-03	新猿楽記_尊経閣文庫_康永本	324	188	竊	窃	竊盜	窃盗			1		〔朱〕入	入去							098-14	掲出字__盗
40-016-03	新猿楽記_尊経閣文庫_康永本	325	188	盜	盗	竊盜	窃盗			2		〔朱〕去	入去							098-14	掲出字__盗
40-016-03	新猿楽記_尊経閣文庫_康永本	326	189	道	道	道鏡院	道鏡院			1		〔朱〕去濁	去濁平平							099-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	327	189	鏡	鏡	道鏡院	道鏡院			2		〔朱〕平	去濁平平							099-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	328	189	院	院	道鏡院	道鏡院			3		〔朱〕平	去濁平平							099-06	
40-016-03	新猿楽記_尊経閣文庫_康永本	329	190	賞	賞	賞	賞			1		〔朱〕上	上							099-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	330	191	白	白	白太主	白太主			1		〔朱〕入	入上＊	〔墨〕ハク	ハク＊ヌシ					099-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	331	191	太	太	白太主	白太主			2		〔朱〕上	入上＊		ハク＊ヌシ					099-07	
40-016-03	新猿楽記_尊経閣文庫_康永本	332	192	參	参	參詣	参詣			1		〔朱〕平	平去濁							099-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	333	192	詣	詣	參詣	参詣			2		〔朱〕去濁	平去濁							099-09	
40-016-03	新猿楽記_尊経閣文庫_康永本	334	193	好	好	好色	好色			1		〔朱〕平	平入							099-15	
40-016-03	新猿楽記_尊経閣文庫_康永本	335	193	色	色	好色	好色			2		〔朱〕入	平入							099-15	
40-016-03	新猿楽記_尊経閣文庫_康永本	336	194	河	河	河上	河上			1		〔朱〕平	平去							100-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	337	194	上	上	河上	河上			2		〔朱〕去	平去							100-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	338	195	遊	遊	遊蕩	遊蕩			1		〔朱〕平	平去		＊タウ					100-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	339	195	蕩	蕩	遊蕩	遊蕩			2		〔朱〕去	平去	〔墨〕タウ	＊タウ					100-01	
40-016-03	新猿楽記_尊経閣文庫_康永本	340	196	淫	淫	淫奔	淫奔			1		〔朱〕／〔墨〕去／平	／去上濁／平平	〔墨〕イン	イン＊					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	341	196	奔	奔	淫奔	淫奔			2		〔朱〕／〔墨〕上濁／平	／去上濁／平平		イン＊					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	342	197	徴	徴	徴嬖	徴嬖			1		〔朱〕平	平平	〔墨〕テウ	テウヘイ					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	343	197	嬖	嬖	徴嬖	徴嬖			2		〔朱〕平	平平	〔墨〕ヘイ	テウヘイ					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	344	198	行	行	行	行			1		〔朱〕去	去	〔墨〕カウ	カウ					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	345	199	偃	偃	偃仰	偃仰			1		〔朱〕上	上上濁	〔墨〕ヱン	ヱンキヤウ					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	346	199	仰	仰	偃仰	偃仰			2		〔朱〕上濁	上上濁	〔墨〕キヤウ	ヱンキヤウ					100-03	
40-016-03	新猿楽記_尊経閣文庫_康永本	347	200	養	養	養風	養風			1		〔朱〕上／〔墨〕平	上上／平去							100-03	墨筆は圏点
